COUNTY OF LOS ANGELES,PRESIDENTIAL PRIMARY ELECTION,03/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESIDENTIAL PREF. - DEM,Democratic, , , ,,,,,,,,,,,,,,,,,,,,,,,,
LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JULIAN CASTRO,MICHAEL A ELLINGER,ELIZABETH WARREN,M WILLIAMSON,ANDREW YANG,R DE LA FUENTE III,JOHN K DELANEY,AMY KLOBUCHAR,BERNIE SANDERS,JOE SESTAK,TOM STEYER,DEVAL PATRICK,MICHAEL BENNET,M R BLOOMBERG,MOSIE BOYD,CORY BOOKER,PETE BUTTIGIEG,JOSEPH R BIDEN,TULSI GABBARD,MARK S GREENSTEIN,
ROWLAND HEIGHTS,5850012A,1282,308,N, ,VBM PORTION,212,1,0,16,0,5,0,0,2,85,0,5,0,1,27,0,2,6,49,2,0, 
ROWLAND HEIGHTS,5850012A,1282,308,N,809,TOTAL,403,4,0,27,0,7,0,0,2,153,0,6,0,1,50,2,5,8,117,4,0, 
ROWLAND HEIGHTS,5850014A,6162,334,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ROWLAND HEIGHTS,5850014A,6162,334,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ROWLAND HEIGHTS,5850014A,6162,334,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ROWLAND HEIGHTS,5850018A,1283,308,N, ,POLLING PLACE,144,0,0,7,0,3,0,0,0,65,0,0,0,0,17,1,1,2,42,0,0, 
ROWLAND HEIGHTS,5850018A,1283,308,N, ,VBM PORTION,261,1,0,16,0,24,0,0,4,76,0,4,1,0,47,0,0,11,69,1,0, 
ROWLAND HEIGHTS,5850018A,1283,308,N,793,TOTAL,405,1,0,23,0,27,0,0,4,141,0,4,1,0,64,1,1,13,111,1,0, 
ROWLAND HEIGHTS,5850021A,1284,308,N, ,POLLING PLACE,127,0,0,8,0,1,0,0,0,43,0,0,0,0,16,2,1,1,52,0,0, 
ROWLAND HEIGHTS,5850021A,1284,308,N, ,VBM PORTION,219,0,0,9,1,9,0,0,4,77,0,4,0,0,42,0,0,3,56,4,0, 
ROWLAND HEIGHTS,5850021A,1284,308,N,734,TOTAL,346,0,0,17,1,10,0,0,4,120,0,4,0,0,58,2,1,4,108,4,0, 
ROWLAND HEIGHTS,5850030A,1285,308,N, ,POLLING PLACE,146,0,0,9,0,1,0,0,0,48,0,2,0,0,21,2,1,0,61,0,0, 
ROWLAND HEIGHTS,5850030A,1285,308,N, ,VBM PORTION,302,0,0,24,0,13,1,0,4,88,0,8,0,0,54,1,0,13,79,2,0, 
ROWLAND HEIGHTS,5850030A,1285,308,N,846,TOTAL,448,0,0,33,0,14,1,0,4,136,0,10,0,0,75,3,1,13,140,2,0, 
ROWLAND HEIGHTS,5850073A,1286,308,N, ,POLLING PLACE,178,0,0,11,0,2,1,0,0,79,0,1,0,0,14,2,1,3,58,0,0, 
ROWLAND HEIGHTS,5850073A,1286,308,N, ,VBM PORTION,245,0,0,11,0,6,0,0,3,111,0,9,0,1,24,0,0,7,62,1,0, 
ROWLAND HEIGHTS,5850073A,1286,308,N,902,TOTAL,423,0,0,22,0,8,1,0,3,190,0,10,0,1,38,2,1,10,120,1,0, 
ROWLAND HEIGHTS,5850153A,1287,308,N, ,POLLING PLACE,189,0,0,13,0,4,0,0,0,80,0,5,0,1,13,2,4,0,64,0,0, 
ROWLAND HEIGHTS,5850153A,1287,308,N, ,VBM PORTION,314,1,0,25,0,14,0,0,4,112,0,12,0,1,45,2,0,9,77,3,0, 
ROWLAND HEIGHTS,5850153A,1287,308,N,976,TOTAL,503,1,0,38,0,18,0,0,4,192,0,17,0,2,58,4,4,9,141,3,0, 
ROWLAND HEIGHTS,5850175A,1288,308,N, ,POLLING PLACE,174,1,0,8,0,4,1,0,0,69,0,0,0,0,17,1,2,1,63,3,0, 
ROWLAND HEIGHTS,5850175A,1288,308,N, ,VBM PORTION,255,3,0,18,0,6,0,0,3,89,0,5,0,1,30,0,0,14,70,0,0, 
ROWLAND HEIGHTS,5850175A,1288,308,N,879,TOTAL,429,4,0,26,0,10,1,0,3,158,0,5,0,1,47,1,2,15,133,3,0, 
ROWLAND HEIGHTS,5850211A,1289,308,N, ,POLLING PLACE,185,0,0,15,0,1,0,0,1,71,0,0,0,0,17,4,4,0,69,0,0, 
ROWLAND HEIGHTS,5850211A,1289,308,N, ,VBM PORTION,328,0,0,39,0,15,0,0,6,89,0,7,0,0,56,0,0,8,89,0,4, 
ROWLAND HEIGHTS,5850211A,1289,308,N,897,TOTAL,513,0,0,54,0,16,0,0,7,160,0,7,0,0,73,4,4,8,158,0,4, 
SAN CLEMENTE ISLAND,5960001A,6163,491,Y, ,POLLING PLACE,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0, 
SAN CLEMENTE ISLAND,5960001A,6163,491,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAN CLEMENTE ISLAND,5960001A,6163,491,Y,0,TOTAL,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0, 
SAN DIMAS,6000001B,1290,98,N, ,POLLING PLACE,213,6,2,29,1,2,0,0,1,79,0,1,0,0,11,0,0,5,61,1,0, 
SAN DIMAS,6000001B,1290,98,N, ,VBM PORTION,190,0,0,19,0,3,0,0,4,61,0,4,0,0,29,0,0,14,45,2,0, 
SAN DIMAS,6000001B,1290,98,N,758,TOTAL,403,6,2,48,1,5,0,0,5,140,0,5,0,0,40,0,0,19,106,3,0, 
SAN DIMAS,6000002A,1291,98,N, ,POLLING PLACE,136,0,1,10,1,0,0,0,1,33,0,5,0,0,18,0,0,4,57,0,1, 
SAN DIMAS,6000002A,1291,98,N, ,VBM PORTION,183,0,0,17,0,1,0,1,7,47,0,8,0,0,25,0,0,6,62,2,0, 
SAN DIMAS,6000002A,1291,98,N,461,TOTAL,319,0,1,27,1,1,0,1,8,80,0,13,0,0,43,0,0,10,119,2,1, 
SAN DIMAS,6000004A,1292,98,N, ,POLLING PLACE,190,4,1,23,0,1,0,1,1,61,0,3,0,0,17,0,0,2,70,1,1, 
SAN DIMAS,6000004A,1292,98,N, ,VBM PORTION,121,0,0,11,1,0,0,0,1,27,3,7,0,0,12,0,0,8,39,1,0, 
SAN DIMAS,6000004A,1292,98,N,507,TOTAL,311,4,1,34,1,1,0,1,2,88,3,10,0,0,29,0,0,10,109,2,1, 
SAN DIMAS,6000005A,1293,98,N, ,POLLING PLACE,219,1,1,28,1,0,0,0,5,60,1,3,0,0,29,0,0,5,76,1,0, 
SAN DIMAS,6000005A,1293,98,N, ,VBM PORTION,197,0,0,20,0,1,0,1,6,70,0,2,0,0,25,0,0,14,52,2,0, 
SAN DIMAS,6000005A,1293,98,N,700,TOTAL,416,1,1,48,1,1,0,1,11,130,1,5,0,0,54,0,0,19,128,3,0, 
SAN DIMAS,6000009A,1294,98,N, ,POLLING PLACE,167,4,1,16,2,0,0,0,3,58,0,2,0,0,14,0,0,3,54,4,0, 
SAN DIMAS,6000009A,1294,98,N, ,VBM PORTION,132,3,1,11,0,2,0,0,2,31,0,4,0,0,16,0,1,14,42,0,0, 
SAN DIMAS,6000009A,1294,98,N,534,TOTAL,299,7,2,27,2,2,0,0,5,89,0,6,0,0,30,0,1,17,96,4,0, 
SAN DIMAS,6000010C,1295,98,N, ,POLLING PLACE,245,5,2,35,1,1,0,0,0,93,0,6,0,0,19,0,0,3,75,0,0, 
SAN DIMAS,6000010C,1295,98,N, ,VBM PORTION,214,0,0,20,0,1,0,1,7,79,0,8,0,0,36,1,0,11,40,3,0, 
SAN DIMAS,6000010C,1295,98,N,898,TOTAL,459,5,2,55,1,2,0,1,7,172,0,14,0,0,55,1,0,14,115,3,0, 
SAN DIMAS,6000011A,1296,98,N, ,POLLING PLACE,190,3,1,17,1,2,0,0,2,52,0,3,0,0,21,0,0,10,68,1,0, 
SAN DIMAS,6000011A,1296,98,N, ,VBM PORTION,131,0,1,16,0,1,0,0,3,41,0,4,0,0,15,0,0,9,38,0,0, 
SAN DIMAS,6000011A,1296,98,N,573,TOTAL,321,3,2,33,1,3,0,0,5,93,0,7,0,0,36,0,0,19,106,1,0, 
SAN DIMAS,6000013A,1297,98,N, ,POLLING PLACE,242,3,1,25,0,1,0,0,5,72,0,6,0,0,18,0,0,2,94,4,0, 
SAN DIMAS,6000013A,1297,98,N, ,VBM PORTION,277,0,0,28,1,6,1,0,14,60,0,8,0,0,40,0,1,12,100,1,0, 
SAN DIMAS,6000013A,1297,98,N,797,TOTAL,519,3,1,53,1,7,1,0,19,132,0,14,0,0,58,0,1,14,194,5,0, 
SAN DIMAS,6000018A,1298,98,N, ,POLLING PLACE,146,5,0,15,0,0,1,0,3,44,1,2,0,0,12,0,0,1,52,2,0, 
SAN DIMAS,6000018A,1298,98,N, ,VBM PORTION,144,0,0,18,0,0,0,0,5,35,0,8,0,0,23,0,1,10,39,1,0, 
SAN DIMAS,6000018A,1298,98,N,485,TOTAL,290,5,0,33,0,0,1,0,8,79,1,10,0,0,35,0,1,11,91,3,0, 
SAN DIMAS,6000053A,1299,98,N, ,POLLING PLACE,110,3,0,6,0,0,0,1,2,32,0,2,0,0,16,0,0,0,42,1,0, 
SAN DIMAS,6000053A,1299,98,N, ,VBM PORTION,150,0,0,18,1,3,0,0,6,34,0,9,0,0,23,0,0,9,44,1,0, 
SAN DIMAS,6000053A,1299,98,N,454,TOTAL,260,3,0,24,1,3,0,1,8,66,0,11,0,0,39,0,0,9,86,2,0, 
SAN DIMAS,6000054A,1300,98,N, ,POLLING PLACE,200,1,0,23,0,3,1,0,1,69,0,4,0,0,17,0,0,2,68,1,0, 
SAN DIMAS,6000054A,1300,98,N, ,VBM PORTION,204,1,0,24,0,3,0,0,9,49,0,4,0,0,26,0,1,14,61,4,1, 
SAN DIMAS,6000054A,1300,98,N,762,TOTAL,404,2,0,47,0,6,1,0,10,118,0,8,0,0,43,0,1,16,129,5,1, 
SAN DIMAS,6000057A,1301,98,N, ,POLLING PLACE,269,3,1,26,0,3,1,0,5,73,0,0,0,0,34,0,0,4,109,2,0, 
SAN DIMAS,6000057A,1301,98,N, ,VBM PORTION,307,2,0,21,0,1,0,0,10,72,0,9,0,0,56,0,0,19,104,2,0, 
SAN DIMAS,6000057A,1301,98,N,846,TOTAL,576,5,1,47,0,4,1,0,15,145,0,9,0,0,90,0,0,23,213,4,0, 
SAN FERNANDO,6050001A,1302,45,N, ,POLLING PLACE,286,26,6,11,2,0,1,0,2,158,0,1,0,1,22,0,0,0,46,2,4, 
SAN FERNANDO,6050001A,1302,45,N, ,VBM PORTION,140,0,0,8,0,1,1,0,2,83,0,4,0,0,11,0,0,2,23,1,0, 
SAN FERNANDO,6050001A,1302,45,N,906,TOTAL,426,26,6,19,2,1,2,0,4,241,0,5,0,1,33,0,0,2,69,3,4, 
SAN FERNANDO,6050002A,1303,45,N, ,POLLING PLACE,233,37,3,5,1,1,0,1,1,101,0,5,0,0,17,0,0,0,43,3,0, 
SAN FERNANDO,6050002A,1303,45,N, ,VBM PORTION,129,2,0,13,0,0,0,0,3,49,0,2,0,0,23,0,0,1,30,1,0, 
SAN FERNANDO,6050002A,1303,45,N,880,TOTAL,362,39,3,18,1,1,0,1,4,150,0,7,0,0,40,0,0,1,73,4,0, 
SAN FERNANDO,6050005C,1304,45,N, ,POLLING PLACE,272,18,3,9,0,2,0,1,0,141,0,2,0,0,15,0,0,0,65,5,4, 
SAN FERNANDO,6050005C,1304,45,N, ,VBM PORTION,188,1,0,9,0,0,0,0,3,92,0,7,0,0,24,0,0,12,32,0,0, 
SAN FERNANDO,6050005C,1304,45,N,1007,TOTAL,460,19,3,18,0,2,0,1,3,233,0,9,0,0,39,0,0,12,97,5,4, 
SAN FERNANDO,6050007A,1305,45,N, ,POLLING PLACE,276,12,3,19,1,0,1,0,0,142,1,2,1,1,13,0,0,0,64,5,3, 
SAN FERNANDO,6050007A,1305,45,N, ,VBM PORTION,209,1,0,9,0,0,0,1,1,111,0,14,0,1,19,0,1,5,42,0,0, 
SAN FERNANDO,6050007A,1305,45,N,1005,TOTAL,485,13,3,28,1,0,1,1,1,253,1,16,1,2,32,0,1,5,106,5,3, 
SAN FERNANDO,6050010A,1306,45,N, ,POLLING PLACE,248,17,2,9,0,0,0,0,0,125,0,6,0,0,16,0,0,1,52,5,5, 
SAN FERNANDO,6050010A,1306,45,N, ,VBM PORTION,182,0,0,9,1,0,0,0,0,86,0,12,0,0,21,0,0,6,39,0,0, 
SAN FERNANDO,6050010A,1306,45,N,1030,TOTAL,430,17,2,18,1,0,0,0,0,211,0,18,0,0,37,0,0,7,91,5,5, 
SAN FERNANDO,6050012A,1307,45,N, ,POLLING PLACE,277,12,5,20,0,3,0,1,1,141,0,0,0,0,21,0,1,1,62,2,3, 
SAN FERNANDO,6050012A,1307,45,N, ,VBM PORTION,166,1,0,13,0,2,0,0,1,79,0,12,0,0,10,0,0,11,30,0,0, 
SAN FERNANDO,6050012A,1307,45,N,981,TOTAL,443,13,5,33,0,5,0,1,2,220,0,12,0,0,31,0,1,12,92,2,3, 
SAN FERNANDO,6050013A,1308,45,N, ,POLLING PLACE,244,24,1,7,0,0,0,0,0,126,0,2,0,0,17,0,1,2,49,3,3, 
SAN FERNANDO,6050013A,1308,45,N, ,VBM PORTION,157,3,0,9,0,0,1,0,1,90,0,2,0,0,11,0,1,3,24,2,0, 
SAN FERNANDO,6050013A,1308,45,N,951,TOTAL,401,27,1,16,0,0,1,0,1,216,0,4,0,0,28,0,2,5,73,5,3, 
SAN GABRIEL,6100003A,1309,194,N, ,POLLING PLACE,351,0,0,45,0,1,0,0,2,119,1,11,0,0,31,0,1,5,126,2,0, 
SAN GABRIEL,6100003A,1309,194,N, ,VBM PORTION,250,1,0,35,0,5,1,0,8,73,0,1,0,0,40,0,1,12,62,2,0, 
SAN GABRIEL,6100003A,1309,194,N,925,TOTAL,601,1,0,80,0,6,1,0,10,192,1,12,0,0,71,0,2,17,188,4,0, 
SAN GABRIEL,6100006A,6164,209,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAN GABRIEL,6100006A,6164,209,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAN GABRIEL,6100006A,6164,209,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAN GABRIEL,6100010A,1310,194,N, ,POLLING PLACE,378,0,0,51,0,2,0,0,3,108,0,7,0,0,48,0,0,7,140,7,0, 
SAN GABRIEL,6100010A,1310,194,N, ,VBM PORTION,287,0,0,49,0,8,1,0,7,79,1,4,0,0,21,0,0,17,93,2,0, 
SAN GABRIEL,6100010A,1310,194,N,801,TOTAL,665,0,0,100,0,10,1,0,10,187,1,11,0,0,69,0,0,24,233,9,0, 
SAN GABRIEL,6100012A,1311,194,N, ,POLLING PLACE,343,0,0,47,0,2,1,0,0,158,0,3,0,0,36,0,0,7,84,2,0, 
SAN GABRIEL,6100012A,1311,194,N, ,VBM PORTION,245,2,0,29,1,14,2,0,1,93,0,6,0,0,22,0,0,9,57,0,0, 
SAN GABRIEL,6100012A,1311,194,N,1005,TOTAL,588,2,0,76,1,16,3,0,1,251,0,9,0,0,58,0,0,16,141,2,0, 
SAN GABRIEL,6100018A,1312,194,N, ,POLLING PLACE,232,0,0,18,0,3,0,1,2,123,0,2,0,2,14,1,0,2,51,0,0, 
SAN GABRIEL,6100018A,1312,194,N, ,VBM PORTION,189,0,0,16,0,12,0,1,4,62,1,11,0,0,27,0,0,8,36,1,0, 
SAN GABRIEL,6100018A,1312,194,N,882,TOTAL,421,0,0,34,0,15,0,2,6,185,1,13,0,2,41,1,0,10,87,1,0, 
SAN GABRIEL,6100025A,1313,194,N, ,POLLING PLACE,225,0,0,15,0,3,0,0,2,104,1,3,0,1,28,0,0,1,60,1,0, 
SAN GABRIEL,6100025A,1313,194,N, ,VBM PORTION,242,1,0,27,0,9,0,0,1,87,0,10,0,1,41,0,1,2,47,0,0, 
SAN GABRIEL,6100025A,1313,194,N,950,TOTAL,467,1,0,42,0,12,0,0,3,191,1,13,0,2,69,0,1,3,107,1,0, 
SAN GABRIEL,6100026A,1314,194,N, ,POLLING PLACE,163,1,0,10,0,7,0,0,0,57,1,3,0,0,19,0,0,2,55,0,0, 
SAN GABRIEL,6100026A,1314,194,N, ,VBM PORTION,191,1,0,15,0,15,0,0,3,70,1,3,0,0,27,0,0,6,36,0,0, 
SAN GABRIEL,6100026A,1314,194,N,721,TOTAL,354,2,0,25,0,22,0,0,3,127,2,6,0,0,46,0,0,8,91,0,0, 
SAN GABRIEL,6100031A,1315,195,N, ,POLLING PLACE,179,0,0,8,0,5,0,0,0,101,0,1,1,0,12,1,0,0,46,0,0, 
SAN GABRIEL,6100031A,1315,195,N, ,VBM PORTION,124,0,1,13,1,6,0,1,0,57,0,2,0,0,15,0,0,5,18,1,0, 
SAN GABRIEL,6100031A,1315,195,N,666,TOTAL,303,0,1,21,1,11,0,1,0,158,0,3,1,0,27,1,0,5,64,1,0, 
SAN GABRIEL,6100034A,1316,194,N, ,POLLING PLACE,129,0,0,7,0,1,0,0,0,66,0,4,0,1,11,0,0,0,34,1,0, 
SAN GABRIEL,6100034A,1316,194,N, ,VBM PORTION,114,0,0,3,1,7,0,0,3,46,0,1,0,0,19,0,0,4,23,0,0, 
SAN GABRIEL,6100034A,1316,194,N,485,TOTAL,243,0,0,10,1,8,0,0,3,112,0,5,0,1,30,0,0,4,57,1,0, 
SAN GABRIEL,6100043A,1317,194,N, ,POLLING PLACE,277,0,0,30,0,4,0,0,0,123,3,4,1,1,17,0,0,4,86,0,0, 
SAN GABRIEL,6100043A,1317,194,N, ,VBM PORTION,188,0,0,29,0,9,0,1,6,60,0,3,0,0,21,0,0,12,36,1,0, 
SAN GABRIEL,6100043A,1317,194,N,917,TOTAL,465,0,0,59,0,13,0,1,6,183,3,7,1,1,38,0,0,16,122,1,0, 
SAN GABRIEL,6100050B,1318,195,N, ,POLLING PLACE,112,0,0,6,0,2,0,0,0,56,1,5,1,0,14,0,0,1,19,2,0, 
SAN GABRIEL,6100050B,1318,195,N, ,VBM PORTION,71,0,0,3,0,5,0,0,0,37,0,0,0,0,9,0,0,0,14,0,0, 
SAN GABRIEL,6100050B,1318,195,N,328,TOTAL,183,0,0,9,0,7,0,0,0,93,1,5,1,0,23,0,0,1,33,2,0, 
SAN MARINO,6200003B,1319,222,N, ,POLLING PLACE,189,0,0,26,0,1,0,0,3,41,1,2,0,0,36,0,0,4,73,1,0, 
SAN MARINO,6200003B,1319,222,N, ,VBM PORTION,230,0,0,34,0,4,0,0,10,47,0,2,0,0,45,0,0,8,74,1,0, 
SAN MARINO,6200003B,1319,222,N,503,TOTAL,419,0,0,60,0,5,0,0,13,88,1,4,0,0,81,0,0,12,147,2,0, 
SAN MARINO,6200005A,1320,222,N, ,POLLING PLACE,191,0,0,23,0,3,0,0,1,45,0,1,0,1,33,0,0,7,73,1,0, 
SAN MARINO,6200005A,1320,222,N, ,VBM PORTION,239,0,0,26,0,7,0,0,5,57,0,2,0,0,54,0,0,19,61,3,0, 
SAN MARINO,6200005A,1320,222,N,565,TOTAL,430,0,0,49,0,10,0,0,6,102,0,3,0,1,87,0,0,26,134,4,0, 
SAN MARINO,6200005B,6165,221,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAN MARINO,6200005B,6165,221,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAN MARINO,6200005B,6165,221,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAN MARINO,6200006C,6166,220,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
SAN MARINO,6200006C,6166,220,Y, ,VBM PORTION,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, 
SAN MARINO,6200006C,6166,220,Y,2,TOTAL,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, 
SAN MARINO,6200007A,1321,222,N, ,POLLING PLACE,270,0,0,21,0,1,0,0,4,54,0,0,0,0,52,0,0,5,127,1,0, 
SAN MARINO,6200007A,1321,222,N, ,VBM PORTION,249,0,0,27,0,5,0,0,9,44,1,4,0,0,52,1,0,16,81,0,0, 
SAN MARINO,6200007A,1321,222,N,597,TOTAL,519,0,0,48,0,6,0,0,13,98,1,4,0,0,104,1,0,21,208,1,0, 
SAN MARINO,6200012A,1322,222,N, ,POLLING PLACE,224,0,0,23,0,1,0,0,0,60,0,3,1,1,32,0,0,9,85,0,0, 
SAN MARINO,6200012A,1322,222,N, ,VBM PORTION,292,0,0,40,0,24,0,0,6,76,0,2,0,0,50,0,0,10,76,1,0, 
SAN MARINO,6200012A,1322,222,N,709,TOTAL,516,0,0,63,0,25,0,0,6,136,0,5,1,1,82,0,0,19,161,1,0, 
SANTA CATALINA ISLAND,6210002A,6167,490,Y, ,POLLING PLACE,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0, 
SANTA CATALINA ISLAND,6210002A,6167,490,Y, ,VBM PORTION,19,0,0,2,0,0,0,0,1,10,0,0,0,0,1,0,0,0,4,0,0, 
SANTA CATALINA ISLAND,6210002A,6167,490,Y,53,TOTAL,23,0,0,2,0,0,0,0,1,11,0,0,0,0,3,0,0,0,5,0,0, 
SANTA CLARITA,6220002B,1323,30,N, ,POLLING PLACE,246,2,0,31,0,2,0,0,0,129,0,0,0,0,12,0,0,4,59,2,0, 
SANTA CLARITA,6220002B,1323,30,N, ,VBM PORTION,218,0,0,26,0,1,1,0,10,85,0,6,0,0,24,0,0,16,46,0,0, 
SANTA CLARITA,6220002B,1323,30,N,654,TOTAL,464,2,0,57,0,3,1,0,10,214,0,6,0,0,36,0,0,20,105,2,0, 
SANTA CLARITA,6220004B,1324,25,N, ,POLLING PLACE,266,0,0,23,0,1,0,0,6,85,0,1,0,0,19,0,0,2,121,2,0, 
SANTA CLARITA,6220004B,1324,25,N, ,VBM PORTION,277,0,0,39,0,1,0,0,13,71,0,4,0,1,30,0,0,20,92,1,0, 
SANTA CLARITA,6220004B,1324,25,N,801,TOTAL,543,0,0,62,0,2,0,0,19,156,0,5,0,1,49,0,0,22,213,3,0, 
SANTA CLARITA,6220005A,1325,26,N, ,POLLING PLACE,168,0,0,17,0,1,0,0,2,63,0,2,0,0,10,0,0,0,63,3,0, 
SANTA CLARITA,6220005A,1325,26,N, ,VBM PORTION,188,0,1,18,1,2,0,0,7,45,0,10,0,0,29,0,0,18,50,3,0, 
SANTA CLARITA,6220005A,1325,26,N,512,TOTAL,356,0,1,35,1,3,0,0,9,108,0,12,0,0,39,0,0,18,113,6,0, 
SANTA CLARITA,6220007A,1326,25,N, ,POLLING PLACE,235,3,0,24,0,1,0,0,4,73,0,0,0,0,23,0,0,2,98,2,0, 
SANTA CLARITA,6220007A,1326,25,N, ,VBM PORTION,298,0,0,33,0,2,0,0,11,80,0,7,0,0,41,0,0,25,79,3,0, 
SANTA CLARITA,6220007A,1326,25,N,786,TOTAL,533,3,0,57,0,3,0,0,15,153,0,7,0,0,64,0,0,27,177,5,0, 
SANTA CLARITA,6220008A,1327,25,N, ,POLLING PLACE,218,1,0,33,0,2,0,0,2,71,0,0,0,0,16,1,0,4,83,2,0, 
SANTA CLARITA,6220008A,1327,25,N, ,VBM PORTION,307,0,0,43,0,1,0,0,17,69,0,7,0,0,46,0,0,27,94,0,0, 
SANTA CLARITA,6220008A,1327,25,N,664,TOTAL,525,1,0,76,0,3,0,0,19,140,0,7,0,0,62,1,0,31,177,2,0, 
SANTA CLARITA,6220010A,1328,25,N, ,POLLING PLACE,234,1,0,31,0,0,0,0,3,76,0,1,0,0,21,0,0,2,96,0,0, 
SANTA CLARITA,6220010A,1328,25,N, ,VBM PORTION,259,0,0,29,0,2,0,0,7,86,0,6,0,0,31,0,0,18,59,1,0, 
SANTA CLARITA,6220010A,1328,25,N,812,TOTAL,493,1,0,60,0,2,0,0,10,162,0,7,0,0,52,0,0,20,155,1,0, 
SANTA CLARITA,6220018A,1329,25,N, ,POLLING PLACE,234,0,0,29,0,0,0,0,5,87,0,2,0,0,18,0,0,6,74,6,0, 
SANTA CLARITA,6220018A,1329,25,N, ,VBM PORTION,279,0,0,38,0,2,0,0,10,74,0,2,0,1,35,0,0,33,77,0,0, 
SANTA CLARITA,6220018A,1329,25,N,719,TOTAL,513,0,0,67,0,2,0,0,15,161,0,4,0,1,53,0,0,39,151,6,0, 
SANTA CLARITA,6220023A,1330,25,N, ,POLLING PLACE,135,1,1,14,1,0,1,0,1,40,0,5,0,0,12,1,0,1,51,5,0, 
SANTA CLARITA,6220023A,1330,25,N, ,VBM PORTION,126,0,1,20,0,2,0,0,3,31,0,4,0,0,14,0,0,11,34,1,0, 
SANTA CLARITA,6220023A,1330,25,N,382,TOTAL,261,1,2,34,1,2,1,0,4,71,0,9,0,0,26,1,0,12,85,6,0, 
SANTA CLARITA,6220024A,1331,30,N, ,POLLING PLACE,204,0,0,26,0,1,0,0,2,68,0,1,0,0,8,0,0,4,89,2,0, 
SANTA CLARITA,6220024A,1331,30,N, ,VBM PORTION,219,0,0,32,0,4,0,0,9,61,0,5,0,0,23,0,1,19,54,0,0, 
SANTA CLARITA,6220024A,1331,30,N,619,TOTAL,423,0,0,58,0,5,0,0,11,129,0,6,0,0,31,0,1,23,143,2,0, 
SANTA CLARITA,6220028B,1332,25,N, ,POLLING PLACE,253,6,0,35,0,1,0,0,3,68,0,3,0,0,13,0,0,7,107,3,0, 
SANTA CLARITA,6220028B,1332,25,N, ,VBM PORTION,346,0,0,46,1,6,0,0,12,101,1,4,0,1,42,0,0,23,95,3,0, 
SANTA CLARITA,6220028B,1332,25,N,831,TOTAL,599,6,0,81,1,7,0,0,15,169,1,7,0,1,55,0,0,30,202,6,0, 
SANTA CLARITA,6220031A,1333,25,N, ,POLLING PLACE,271,7,0,29,0,0,0,0,1,141,0,2,0,0,18,0,0,2,62,0,3, 
SANTA CLARITA,6220031A,1333,25,N, ,VBM PORTION,171,0,0,10,0,1,1,0,3,86,0,4,0,0,18,0,0,1,38,0,0, 
SANTA CLARITA,6220031A,1333,25,N,1143,TOTAL,442,7,0,39,0,1,1,0,4,227,0,6,0,0,36,0,0,3,100,0,3, 
SANTA CLARITA,6220032A,1334,30,N, ,POLLING PLACE,282,1,0,35,0,2,0,0,6,88,0,3,0,0,14,0,0,7,116,2,0, 
SANTA CLARITA,6220032A,1334,30,N, ,VBM PORTION,220,0,0,21,0,2,0,0,9,58,0,16,0,0,30,0,0,23,57,2,0, 
SANTA CLARITA,6220032A,1334,30,N,643,TOTAL,502,1,0,56,0,4,0,0,15,146,0,19,0,0,44,0,0,30,173,4,0, 
SANTA CLARITA,6220033A,1335,25,N, ,POLLING PLACE,186,1,0,24,0,1,0,0,3,62,0,4,0,0,13,0,0,3,70,1,0, 
SANTA CLARITA,6220033A,1335,25,N, ,VBM PORTION,190,0,0,23,0,1,0,0,3,49,0,2,0,0,23,0,0,17,67,0,0, 
