Santa Cruz,,,,,,,,,Precinct Canvass,,,,
2020 Santa Cruz Presidential Primary,,,,,,,,,"March 3, 2020",,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,1 Superior Court Judge,,,,,,,,,,,
,,,,,,,1,1,,1,1,,
,,Registered Voters,Voters Cast,Turnout (%),,,ANNRAE ANGEL,NANCY DE LA PENA,,JACK D. GORDON,Write In,,
43410,Polling Place,1765,203,11.50 %,,,38,110,,35,1,,
43410,Total,1765,714,40.45 %,,,168,349,,131,8,,
43441,Vote by Mail,1041,342,32.85 %,,,78,139,,84,2,,
43441,Polling Place,1041,182,17.48 %,,,38,97,,31,2,,
43441,Total,1041,524,50.34 %,,,116,236,,115,4,,
43501,Vote by Mail,1292,398,30.80 %,,,117,174,,73,4,,
43501,Polling Place,1292,180,13.93 %,,,40,101,,17,1,,
43501,Total,1292,578,44.74 %,,,157,275,,90,5,,
43540,Vote by Mail,1226,307,25.04 %,,,83,139,,51,3,,
43540,Polling Place,1226,152,12.40 %,,,31,73,,25,,,
43540,Total,1226,459,37.44 %,,,114,212,,76,3,,
43610,Vote by Mail,2061,601,29.16 %,,,130,269,,155,4,,
43610,Polling Place,2061,236,11.45 %,,,43,124,,41,6,,
43610,Total,2061,837,40.61 %,,,173,393,,196,10,,
43621,Vote by Mail,1043,395,37.87 %,,,95,148,,111,3,,
43621,Polling Place,1043,125,11.98 %,,,19,54,,38,1,,
43621,Total,1043,520,49.86 %,,,114,202,,149,4,,
43710,Vote by Mail,1578,515,32.64 %,,,108,245,,114,1,,
43710,Polling Place,1578,198,12.55 %,,,37,102,,31,3,,
43710,Total,1578,713,45.18 %,,,145,347,,145,4,,
43731,Vote by Mail,1276,486,38.09 %,,,112,187,,128,3,,
43731,Polling Place,1276,163,12.77 %,,,36,70,,40,3,,
43731,Total,1276,649,50.86 %,,,148,257,,168,6,,
43741,Vote by Mail,897,502,55.96 %,,,146,163,,143,1,,
43741,Polling Place,897,134,14.94 %,,,37,54,,30,,,
43741,Total,897,636,70.90 %,,,183,217,,173,1,,
50011,Vote by Mail,6,3,50.00 %,,,,2,,1,,,
50011,Polling Place,6,0,0.00 %,,,,,,,,,
50011,Total,6,3,50.00 %,,,,2,,1,,,
50021,Vote by Mail,1364,533,39.08 %,,,125,207,,86,1,,
50021,Polling Place,1364,382,28.01 %,,,75,143,,70,4,,
50021,Total,1364,915,67.08 %,,,200,350,,156,5,,
50040,Vote by Mail,1118,447,39.98 %,,,95,205,,71,3,,
50040,Polling Place,1118,324,28.98 %,,,61,133,,63,4,,
50040,Total,1118,771,68.96 %,,,156,338,,134,7,,
50061,Vote by Mail,870,363,41.72 %,,,71,85,,119,3,,
50061,Polling Place,870,187,21.49 %,,,38,55,,55,1,,
50061,Total,870,550,63.22 %,,,109,140,,174,4,,
50090,Vote by Mail,0,0,,,,,,,,,,
50090,Polling Place,0,0,,,,,,,,,,
50090,Total,0,0,,,,,,,,,,
50091,Vote by Mail,1126,555,49.29 %,,,149,183,,122,3,,
50091,Polling Place,1126,234,20.78 %,,,70,60,,47,1,,
50091,Total,1126,789,70.07 %,,,219,243,,169,4,,
50092,Vote by Mail,938,374,39.87 %,,,84,147,,62,1,,
50092,Polling Place,938,256,27.29 %,,,49,100,,55,,,
50092,Total,938,630,67.16 %,,,133,247,,117,1,,
50093,Vote by Mail,0,0,,,,,,,,,,
50093,Polling Place,0,0,,,,,,,,,,
50093,Total,0,0,,,,,,,,,,
50102,Vote by Mail,1497,652,43.55 %,,,145,260,,134,3,,
50102,Polling Place,1497,345,23.05 %,,,73,132,,63,5,,
50102,Total,1497,997,66.60 %,,,218,392,,197,8,,
50111,Vote by Mail,679,287,42.27 %,,,74,102,,63,2,,
50111,Polling Place,679,176,25.92 %,,,32,78,,35,,,
50111,Total,679,463,68.19 %,,,106,180,,98,2,,
50113,Vote by Mail,541,200,36.97 %,,,46,73,,46,,,
50113,Polling Place,541,135,24.95 %,,,34,48,,28,1,,
50113,Total,541,335,61.92 %,,,80,121,,74,1,,
50114,Vote by Mail,29,19,65.52 %,,,3,13,,,,,
50114,Polling Place,29,1,3.45 %,,,,1,,,,,
50114,Total,29,20,68.97 %,,,3,14,,,,,
50115,Vote by Mail,0,0,,,,,,,,,,
50115,Polling Place,0,0,,,,,,,,,,
50115,Total,0,0,,,,,,,,,,
50121,Vote by Mail,1175,453,38.55 %,,,107,139,,113,,,
50121,Polling Place,1175,336,28.60 %,,,54,145,,63,4,,
50121,Total,1175,789,67.15 %,,,161,284,,176,4,,
50141,Vote by Mail,226,158,69.91 %,,,29,66,,35,5,,
50141,Polling Place,226,4,1.77 %,,,1,2,,,,,
50141,Total,226,162,71.68 %,,,30,68,,35,5,,
50143,Vote by Mail,1102,472,42.83 %,,,94,197,,89,3,,
50143,Polling Place,1102,223,20.24 %,,,54,73,,52,1,,
50143,Total,1102,695,63.07 %,,,148,270,,141,4,,
50147,Vote by Mail,498,257,51.61 %,,,69,90,,51,,,
50147,Polling Place,498,94,18.88 %,,,26,37,,15,1,,
50147,Total,498,351,70.48 %,,,95,127,,66,1,,
50154,Vote by Mail,1,1,100.00 %,,,,,,1,,,
50154,Polling Place,1,0,0.00 %,,,,,,,,,
50154,Total,1,1,100.00 %,,,,,,1,,,
50157,Vote by Mail,961,411,42.77 %,,,98,137,,94,1,,
50157,Polling Place,961,191,19.88 %,,,36,54,,52,1,,
50157,Total,961,602,62.64 %,,,134,191,,146,2,,
50161,Vote by Mail,1526,635,41.61 %,,,138,266,,116,2,,
50161,Polling Place,1526,356,23.33 %,,,77,142,,59,4,,
50161,Total,1526,991,64.94 %,,,215,408,,175,6,,
50172,Vote by Mail,0,0,,,,,,,,,,
50172,Polling Place,0,0,,,,,,,,,,
50172,Total,0,0,,,,,,,,,,
50181,Vote by Mail,122,65,53.28 %,,,12,26,,20,,,
50181,Polling Place,122,11,9.02 %,,,3,1,,,,,
50181,Total,122,76,62.30 %,,,15,27,,20,,,
50183,Vote by Mail,888,407,45.83 %,,,84,165,,90,,,
50183,Polling Place,888,152,17.12 %,,,31,58,,26,3,,
50183,Total,888,559,62.95 %,,,115,223,,116,3,,
50191,Vote by Mail,1330,539,40.53 %,,,109,203,,129,5,,
50191,Polling Place,1330,335,25.19 %,,,53,127,,82,4,,
50191,Total,1330,874,65.71 %,,,162,330,,211,9,,
50192,Vote by Mail,35,22,62.86 %,,,7,4,,2,,,
50192,Polling Place,35,5,14.29 %,,,1,2,,1,,,
50192,Total,35,27,77.14 %,,,8,6,,3,,,
50201,Vote by Mail,1131,456,40.32 %,,,106,189,,85,5,,
50201,Polling Place,1131,267,23.61 %,,,64,99,,45,1,,
50201,Total,1131,723,63.93 %,,,170,288,,130,6,,
50204,Vote by Mail,16,11,68.75 %,,,2,8,,1,,,
50204,Polling Place,16,0,0.00 %,,,,,,,,,
50204,Total,16,11,68.75 %,,,2,8,,1,,,
50211,Vote by Mail,1040,456,43.85 %,,,106,183,,84,5,,
50211,Polling Place,1040,235,22.60 %,,,57,80,,47,1,,
50211,Total,1040,691,66.44 %,,,163,263,,131,6,,
50221,Vote by Mail,688,307,44.62 %,,,64,128,,60,,,
50221,Polling Place,688,145,21.08 %,,,35,56,,27,,,
50221,Total,688,452,65.70 %,,,99,184,,87,,,
50232,Vote by Mail,743,360,48.45 %,,,80,129,,59,3,,
50232,Polling Place,743,111,14.94 %,,,22,33,,32,3,,
50232,Total,743,471,63.39 %,,,102,162,,91,6,,
50235,Vote by Mail,828,438,52.90 %,,,101,141,,87,6,,
50235,Polling Place,828,85,10.27 %,,,18,33,,17,,,
50235,Total,828,523,63.16 %,,,119,174,,104,6,,
50284,Vote by Mail,11,9,81.82 %,,,6,,,,,,
50284,Polling Place,11,0,0.00 %,,,,,,,,,
50284,Total,11,9,81.82 %,,,6,,,,,,
50287,Vote by Mail,6,5,83.33 %,,,1,1,,1,,,
50287,Polling Place,6,0,0.00 %,,,,,,,,,
50287,Total,6,5,83.33 %,,,1,1,,1,,,
50297,Vote by Mail,1,1,100.00 %,,,,1,,,,,
50297,Polling Place,1,0,0.00 %,,,,,,,,,
50297,Total,1,1,100.00 %,,,,1,,,,,
50301,Vote by Mail,326,184,56.44 %,,,41,76,,31,1,,
50301,Polling Place,326,15,4.60 %,,,4,5,,1,,,
50301,Total,326,199,61.04 %,,,45,81,,32,1,,
50341,Vote by Mail,630,289,45.87 %,,,50,88,,104,1,,
50341,Polling Place,630,136,21.59 %,,,17,33,,60,,,
50341,Total,630,425,67.46 %,,,67,121,,164,1,,
50381,Vote by Mail,792,436,55.05 %,,,87,150,,120,1,,
50381,Polling Place,792,94,11.87 %,,,12,35,,21,,,
50381,Total,792,530,66.92 %,,,99,185,,141,1,,
50434,Vote by Mail,98,75,76.53 %,,,21,15,,22,1,,
50434,Polling Place,98,3,3.06 %,,,1,1,,,,,
50434,Total,98,78,79.59 %,,,22,16,,22,1,,
50480,Vote by Mail,848,491,57.90 %,,,78,153,,152,4,,
50480,Polling Place,848,104,12.26 %,,,22,40,,28,,,
50480,Total,848,595,70.17 %,,,100,193,,180,4,,
50492,Vote by Mail,86,55,63.95 %,,,15,25,,8,,,
50492,Polling Place,86,3,3.49 %,,,,2,,,,,
50492,Total,86,58,67.44 %,,,15,27,,8,,,
50494,Vote by Mail,4,2,50.00 %,,,,2,,,,,
50494,Polling Place,4,1,25.00 %,,,,,,,,,
50494,Total,4,3,75.00 %,,,,2,,,,,
50502,Vote by Mail,35,25,71.43 %,,,4,5,,10,,,
50502,Polling Place,35,0,0.00 %,,,,,,,,,
50502,Total,35,25,71.43 %,,,4,5,,10,,,
50521,Vote by Mail,733,378,51.57 %,,,80,137,,101,1,,
50521,Polling Place,733,125,17.05 %,,,30,39,,33,1,,
50521,Total,733,503,68.62 %,,,110,176,,134,2,,
51010,Vote by Mail,1533,496,32.35 %,,,152,190,,73,2,,
51010,Polling Place,1533,296,19.31 %,,,90,97,,36,2,,
51010,Total,1533,792,51.66 %,,,242,287,,109,4,,
51080,Vote by Mail,1632,730,44.73 %,,,224,290,,91,4,,
51080,Polling Place,1632,368,22.55 %,,,102,136,,33,1,,
51080,Total,1632,1098,67.28 %,,,326,426,,124,5,,
51090,Vote by Mail,1708,739,43.27 %,,,230,307,,92,2,,
51090,Polling Place,1708,437,25.59 %,,,134,174,,49,3,,
51090,Total,1708,1176,68.85 %,,,364,481,,141,5,,
51620,Vote by Mail,221,178,80.54 %,,,43,105,,9,,,
51620,Polling Place,221,8,3.62 %,,,3,3,,1,,,
51620,Total,221,186,84.16 %,,,46,108,,10,,,
54010,Vote by Mail,1027,471,45.86 %,,,85,147,,151,2,,
54010,Polling Place,1027,257,25.02 %,,,40,86,,76,,,
54010,Total,1027,728,70.89 %,,,125,233,,227,2,,
54020,Vote by Mail,540,327,60.56 %,,,71,90,,104,,,
54020,Polling Place,540,83,15.37 %,,,17,25,,22,,,
54020,Total,540,410,75.93 %,,,88,115,,126,,,
54031,Vote by Mail,1273,549,43.13 %,,,117,183,,150,3,,
54031,Polling Place,1273,236,18.54 %,,,45,85,,54,2,,
54031,Total,1273,785,61.67 %,,,162,268,,204,5,,
54051,Vote by Mail,1610,740,45.96 %,,,176,242,,182,3,,
54051,Polling Place,1610,299,18.57 %,,,62,101,,84,3,,
54051,Total,1610,1039,64.53 %,,,238,343,,266,6,,
54061,Vote by Mail,973,416,42.75 %,,,85,122,,116,2,,
54061,Polling Place,973,201,20.66 %,,,26,72,,61,1,,
54061,Total,973,617,63.41 %,,,111,194,,177,3,,
54070,Vote by Mail,1248,554,44.39 %,,,109,183,,137,7,,
54070,Polling Place,1248,266,21.31 %,,,45,101,,71,2,,
54070,Total,1248,820,65.71 %,,,154,284,,208,9,,
,,,,,,,,,,,,,
Total - Vote by Mail,,163526,70678,43.22 %,,,17965,26035,,14771,311,,
Total - Polling Place,,163526,33222,20.32 %,,,7987,12187,,6084,223,,
Contest Total,,163526,103900,63.54 %,,,25952,38222,,20855,534,,
