,ID,District,AREA,Code,percent
2174,48,52,44.24,9000866A,1.0000000000000013
2175,48,52,44.24,9002171A,1.0000000000000018
2176,48,52,44.24,9002745A,1.0000000000000002
2177,48,52,44.24,9000874A,0.9999999999999999
2178,48,52,44.24,9000699B,1.0000000000000004
2179,48,52,44.24,0850006A,0.9999999999999996
2180,48,52,44.24,2000045A,0.9996716253612495
2182,48,52,44.24,2000003A,0.9999999999999994
2183,48,52,44.24,2000013A,0.9999999999999997
2184,48,52,44.24,2000085A,0.9999926181913491
2186,48,52,44.24,2000025A,0.9999999999999998
2187,48,52,44.24,2000086A,0.9979706967386553
2189,48,52,44.24,0850011A,1.0000000000000002
2190,48,52,44.24,2000033A,0.9980344191606649
2192,48,52,44.24,0850056A,0.9999812627222224
2194,48,52,44.24,2000081A,0.9994920329399682
2196,48,52,44.24,2000011A,0.9999999999999994
2197,48,52,44.24,2000001A,0.9998500007059521
2199,48,52,44.24,2000055A,0.999922899355486
2201,48,52,44.24,2000022A,0.9999999999999996
2202,48,52,44.24,2000002A,0.9979004517005619
2204,48,52,44.24,2000084A,0.9949211169525544
2206,48,52,44.24,2000082A,0.9990957478482799
2208,48,52,44.24,9002053A,1.000000000000001
2209,48,52,44.24,9000829A,1.0000000000000004
2210,48,52,44.24,9005537A,0.9999999999999997
2211,48,52,44.24,9000818A,1.0000000000000007
2212,48,52,44.24,9002248A,0.9999999999999983
2213,48,52,44.24,9000835A,1.0000000000000018
2214,48,52,44.24,9006313C,1.0
2215,48,52,44.24,9001104A,1.0000000000000002
2216,48,52,44.24,9000515A,1.0
2217,48,52,44.24,9006317A,1.0000000000000009
2218,48,52,44.24,9000597A,0.9999999999999996
2219,48,52,44.24,9000833D,0.9999999999999988
2220,48,52,44.24,9000524A,0.9776329153046215
2222,48,52,44.24,9004090A,0.9999999999999984
2223,48,52,44.24,9002691A,0.9999999999999999
2224,48,52,44.24,9006319A,0.9999999999999998
2225,48,52,44.24,9002098A,1.0000000000000004
2227,50,54,40.92,1430002A,0.993151940197031
2229,48,52,44.24,9000600A,0.9999999999999993
2230,48,52,44.24,9000759A,0.9999999999999999
2232,50,54,40.92,4450026A,0.9963916067918878
2234,50,54,40.92,4450003A,0.9992363207873213
2236,50,54,40.92,1430034A,0.9989376240052199
2237,48,52,44.24,2000028B,0.9996783893255515
2239,48,52,44.24,2000005A,0.9999999999999994
2241,50,54,40.92,1430009A,0.9978815854535519
2242,48,52,44.24,9000610A,0.9999421767411437
2244,48,52,44.24,0850001A,0.9998332769502011
2246,48,52,44.24,0850015A,0.9978930971703521
2248,48,52,44.24,0850012A,1.0
2249,48,52,44.24,0850037A,0.9999914211287074
2251,48,52,44.24,0850005A,0.9999999999999998
2252,48,52,44.24,9000919A,1.0000000000000009
2253,48,52,44.24,9000970A,0.9999971763202788
2255,48,52,44.24,9003988A,1.0
2256,48,52,44.24,9000940A,1.000000000000001
2257,48,52,44.24,9000969A,0.9999999999999998
2258,48,52,44.24,9000871F,0.9999999999999994
2259,48,52,44.24,9006098C,1.0
2260,48,52,44.24,9000904A,1.0000000000000002
2261,48,52,44.24,9000243A,1.0000000000000002
2262,48,52,44.24,9002780A,1.0000000000000002
2263,48,52,44.24,9000918A,1.0000000000000004
2264,48,52,44.24,9001735A,1.0000000000000004
2266,50,54,40.92,9005105B,0.9981420711511279
2267,48,52,44.24,9006302A,0.9999999999999992
2268,48,52,44.24,9000941B,0.9999999999999991
2269,48,52,44.24,9000900A,0.9999999999999996
2270,48,52,44.24,9002353A,1.0
2271,48,52,44.24,9000679C,1.0000000000000002
2272,48,52,44.24,9000947A,1.0000000000000002
2273,48,52,44.24,9007434A,0.9999999999999997
2274,48,52,44.24,9000851A,0.9761478238523466
2276,48,52,44.24,9000966B,1.0000000000000007
2277,48,52,44.24,9000902C,1.0000000000000009
2279,50,54,40.92,9000244A,0.9988133889240017
2280,48,52,44.24,9000892A,0.9999999999999998
2281,48,52,44.24,9000907A,0.9005535547717952
2283,48,52,44.24,9001353A,1.0000000000000007
2284,48,52,44.24,9000964A,0.9996303671253923
2286,48,52,44.24,9000795A,0.9999999999999989
2287,48,52,44.24,2550121A,1.0000000000000002
2288,48,52,44.24,2550122A,0.9999999999999992
2289,48,52,44.24,9002464A,0.9999999999999999
2290,48,52,44.24,2550081A,1.0000000000000002
2291,48,52,44.24,2550061A,0.9999999999999999
2292,48,52,44.24,2550078A,1.0000000000000002
2293,48,52,44.24,2550075A,1.0000000000000007
2295,50,54,40.92,9001910A,0.9999013247279732
2298,50,54,40.92,9001851A,0.9990441562309376
2300,50,54,40.92,9003309A,0.9991128633312232
2302,50,54,40.92,9002719D,0.9986066360293365
2304,50,54,40.92,9000584A,0.9985072978106928
2306,50,54,40.92,9001854A,0.9980845365825527
2307,48,52,44.24,9000819A,1.0000000000000007
2308,48,52,44.24,9001759A,1.0000000000000007
2309,48,52,44.24,9002046A,0.9999999999999999
2310,48,52,44.24,9005541D,1.0000000000000002
2311,48,52,44.24,2550097A,0.9999999999999999
2312,48,52,44.24,2550084A,0.9999999999999996
2313,48,52,44.24,2550159A,1.0000000000000007
2314,48,52,44.24,2550034A,0.9999999999999992
2315,48,52,44.24,2550116A,1.0000000000000002
2316,48,52,44.24,2550038A,1.0
2317,48,52,44.24,2550115A,1.0000000000000002
2318,48,52,44.24,2550118A,0.9999999999999999
2320,52,56,120.45,1780094A,0.9995816536413515
2323,52,56,120.45,1780072A,0.999984263086605
2324,49,53,101.49,5250015A,0.9995692252602504
2327,52,56,120.45,1780066A,0.9999364679424879
2329,52,56,120.45,1780065B,0.9999899359543372
2330,49,53,101.49,5250069A,1.0
2331,49,53,101.49,5250029A,1.0000000000000004
2332,49,53,101.49,5250073A,0.9999999999999998
2333,49,53,101.49,5250004A,0.9999999999999996
2334,49,53,101.49,5250096A,0.9999999999999996
2335,49,53,101.49,5250067A,1.0000000000000002
2336,49,53,101.49,5250062A,1.0000000000000002
2337,49,53,101.49,5250011A,1.0000000000000002
2338,49,53,101.49,5250061A,0.9999999999999993
2339,49,53,101.49,5250318A,0.999779537845756
2342,49,53,101.49,5250038A,1.0000000000000004
2343,49,53,101.49,5250044A,1.0000000000000002
2344,49,53,101.49,5250049A,1.0000000000000004
2345,49,53,101.49,5250063A,0.9999999999999996
2346,49,53,101.49,5250023A,0.9999999999999999
2347,49,53,101.49,5250142A,1.0000000000000002
2348,49,53,101.49,5250319A,0.997501983458991
2350,49,53,101.49,5250087B,0.9999999999999999
2351,49,53,101.49,5250014A,1.0000000000000004
2352,49,53,101.49,5250032A,1.0000000000000004
2353,49,53,101.49,5250076A,1.000000000000001
2354,49,53,101.49,5250018A,0.9921373340147543
2356,49,53,101.49,5250070A,1.0
2357,49,53,101.49,5250151A,0.9999728261239224
2360,52,56,120.45,7600032A,0.9936313554853405
2362,52,56,120.45,2930016A,0.999961347217197
2363,49,53,101.49,5250020A,0.9810941911789034
2365,50,54,40.92,9001838A,1.0000000000000002
2366,50,54,40.92,9000903A,0.9999999999999999
2367,50,54,40.92,9007015A,0.48977626947362496
2368,53,57,27.43,9007015A,0.5102237305264441
2369,50,54,40.92,9000605A,1.0000000000000004
2371,53,57,27.43,9000493A,0.9969355580470658
2372,50,54,40.92,9000501A,0.9504638732728162
2374,50,54,40.92,9001236A,0.660235582628632
2375,53,57,27.43,9001236A,0.33976441737152085
2377,53,57,27.43,9002159A,0.997727926711958
2378,50,54,40.92,9000464B,1.0000000000000004
2379,50,54,40.92,9000029B,1.0000000000000004
2380,50,54,40.92,9007542A,0.9994658195394815
2382,50,54,40.92,9002364A,0.9999994459353464
2384,50,54,40.92,9007107A,0.9999999942836829
2387,51,55,39.81,9001721A,0.9985981439985155
2388,50,54,40.92,9005405A,0.497267687137187
2389,51,55,39.81,9005405A,0.5027323128628353
2390,50,54,40.92,9001720A,0.44271536331291905
2391,51,55,39.81,9001720A,0.5572846366869151
2393,53,57,27.43,9002829A,0.9962835289045949
2395,51,55,39.81,9001000A,0.9902682570669914
2399,61,64,59.42,0700005A,0.9897445695575443
2400,50,54,40.92,9002557A,0.45691558798294296
2401,51,55,39.81,9002557A,0.543084412016822
2402,50,54,40.92,9001814A,1.0000000000000004
2403,50,54,40.92,9000476A,0.9999999999999998
2404,50,54,40.92,9001685A,0.9999999999999999
2405,50,54,40.92,9002017A,0.9999999999999997
2406,50,54,40.92,9005012A,1.0000000000000002
2409,53,57,27.43,9001739A,0.9947756271560267
2410,50,54,40.92,9000650C,0.2628832534235938
2411,51,55,39.81,9000650C,0.7371167465763395
2413,51,55,39.81,9001716A,0.9996333410844598
2414,50,54,40.92,9000999A,1.0
2415,50,54,40.92,9003184A,1.0000000000000002
2416,50,54,40.92,9002952A,1.0
2418,61,64,59.42,7450003A,0.9501424189611238
2419,50,54,40.92,9002839A,0.999998588238619
2421,50,54,40.92,9000989A,1.0000000000000004
2422,50,54,40.92,9001631A,0.9999999999999999
2423,50,54,40.92,9001543A,0.9999999999999999
2424,50,54,40.92,9003763A,1.0
2425,50,54,40.92,9005401A,1.0000000000000002
2426,50,54,40.92,9001098A,0.9999999999999998
2427,50,54,40.92,9001008A,0.9999999999999996
2428,50,54,40.92,9002108A,1.0000000000000002
2429,50,54,40.92,9001668A,1.0000000000000002
2430,50,54,40.92,9001632B,1.0000000000000002
2432,61,64,59.42,0800004A,0.9999387803550147
2434,61,64,59.42,0800001A,0.9992364029992797
2436,61,64,59.42,0800009A,0.9999961777168117
2437,50,54,40.92,1430003A,1.0000000000000002
2439,61,64,59.42,1850047A,0.9909375190592851
2440,50,54,40.92,4450014A,1.0000000000000004
2441,50,54,40.92,4450043B,0.9991320144930329
2443,50,54,40.92,4450012A,0.9999950297376995
2445,50,54,40.92,4450090A,0.9997587482951773
2447,50,54,40.92,4450015A,1.0
2448,50,54,40.92,4450031A,1.0000000000000002
2449,50,54,40.92,4450032A,0.9998942374701584
2453,61,64,59.42,1850063A,0.9879216963187302
2454,50,54,40.92,4450018A,0.9999763832722393
2456,50,54,40.92,4450036A,0.9913924115473911
2459,53,57,27.43,9000454A,0.9994105508315216
2461,53,57,27.43,9002822A,0.9953708335187198
2463,53,57,27.43,9001920A,0.9951579167953266
2465,53,57,27.43,9002624A,0.9968789424987955
2468,59,62,37.76,2850008A,0.9965056473466976
2469,50,54,40.92,1430031A,0.9999999999999997
2470,50,54,40.92,1430036A,0.9894390464083792
2473,50,54,40.92,7450011A,0.9985466372659466
2477,53,57,27.43,9001940D,0.9845590041677474
2479,53,57,27.43,9002929A,0.9729685533248111
2482,61,64,59.42,0700005E,0.9882631178325076
2484,52,56,120.45,5230023A,0.9969739166130983
2486,52,56,120.45,5230017A,0.9980007671733757
2488,52,56,120.45,5230008A,0.9999261349504488
2490,52,56,120.45,5230044A,0.9945776628869302
2492,50,54,40.92,9003952A,1.0000000000000009
2493,50,54,40.92,9005400A,1.0000000000000002
2494,50,54,40.92,9001309A,1.0
2495,50,54,40.92,9003645A,1.0000000000000002
2496,50,54,40.92,9000517A,1.0
2497,50,54,40.92,9001875A,0.999999999999999
2498,50,54,40.92,9000053A,1.0000000000000007
2500,59,62,37.76,2850006A,0.9808242181134484
2501,50,54,40.92,9005014A,1.0000000000000002
2503,59,62,37.76,2850050A,0.999385761003821
2505,59,62,37.76,2850029A,0.9761422494380416
2507,50,54,40.92,9005769B,0.9967078202992182
2509,50,54,40.92,9005757A,1.0000000000000009
2510,50,54,40.92,9001913C,0.9999549673131659
2512,50,54,40.92,9001678A,0.9999999999999994
2513,50,54,40.92,9001499A,0.9999999999999997
2514,50,54,40.92,9001592A,0.9999999999999999
2515,50,54,40.92,9001536A,0.9992617547576346
2517,50,54,40.92,9000957C,0.9999999999999998
2518,50,54,40.92,9001742A,1.0000000000000007
2519,50,54,40.92,9001114A,1.0000000000000002
2520,50,54,40.92,7450002A,0.2847432740454528
2521,59,62,37.76,7450002A,0.7152567259635496
2523,53,57,27.43,9003886A,0.9995596167349938
2525,53,57,27.43,9002094A,0.9963970345294851
2526,50,54,40.92,9000049A,0.9999999999999996
2527,50,54,40.92,9001693A,0.9999999999999998
2528,50,54,40.92,9001628A,0.9999999999999998
2529,50,54,40.92,9000550B,1.0000000000000002
2531,52,56,120.45,5230026A,0.996236228117785
2532,50,54,40.92,9001804C,0.9999999999999999
2533,50,54,40.92,9002880A,1.0
2534,50,54,40.92,9002625A,0.9993955191848415
2536,50,54,40.92,9000050A,0.9999999999999998
2537,50,54,40.92,9001910F,1.0
2539,53,57,27.43,9001932B,0.9994155938189823
2541,59,62,37.76,4200010B,0.9992468947719984
2543,59,62,37.76,4200001D,0.9792270665788542
2545,59,62,37.76,4200008B,0.991997596194487
2547,59,62,37.76,4200009A,0.9986120974307402
2548,50,54,40.92,9001859A,0.9999999999999997
2549,50,54,40.92,9001469A,0.9999999999999998
2550,50,54,40.92,9003185A,1.0000000000000004
2551,50,54,40.92,9000038C,0.9999999999999998
2552,50,54,40.92,9000585A,1.0000000000000007
2553,50,54,40.92,9001890A,1.0000000000000004
2554,50,54,40.92,9002099A,0.9999999999999994
2555,50,54,40.92,9001911A,1.0000000000000002
2556,50,54,40.92,9001862A,0.9999999999999989
2557,50,54,40.92,9000273A,1.0
2558,50,54,40.92,9007114A,1.0000000000000002
2559,50,54,40.92,9001895A,0.9999999999999999
2560,50,54,40.92,9001855A,1.000000000000001
2561,50,54,40.92,9000502B,1.0000000000000002
2562,50,54,40.92,9000275A,1.0000000000000007
2563,50,54,40.92,9001410A,1.0000000000000002
2564,50,54,40.92,0650001A,1.0000000000000002
2565,51,55,39.81,9000908B,0.5623498211723235
2567,58,61,66.29,9000908B,0.3486523039925373
2568,51,55,39.81,9000948A,0.9999999999999998
2569,51,55,39.81,9002136A,1.0000000000000002
2570,51,55,39.81,9002090A,0.9999999999999991
2572,53,57,27.43,9002167A,0.9987915451962778
2574,51,55,39.81,9002107A,1.0000000000000007
2576,53,57,27.43,9000945B,0.9982031062853771
2577,51,55,39.81,9002124A,1.0
2578,51,55,39.81,9002143A,1.0000000000000002
2579,51,55,39.81,9002127A,0.785293139170212
2580,58,61,66.29,9002127A,0.21470686082975995
2581,51,55,39.81,9002128A,0.7813332234179446
2582,58,61,66.29,9002128A,0.21866677658204617
2583,51,55,39.81,9002133A,1.0
2584,51,55,39.81,9002137A,1.0000000000000002
2585,51,55,39.81,9002087A,1.0000000000000007
2586,51,55,39.81,9002086A,0.9999999999999999
2587,51,55,39.81,9002129B,0.4355168145728545
2588,58,61,66.29,9002129B,0.5644831854271712
2589,51,55,39.81,9002556A,0.9997578734281473
2591,51,55,39.81,9002135A,1.0000000000000004
2592,51,55,39.81,9003969B,0.9999999999999997
2593,51,55,39.81,1060002A,0.9407159170239531
2596,58,61,66.29,9001320B,0.999857434447515
2597,51,55,39.81,9002287A,1.0000000000000007
2599,58,61,66.29,9002182A,0.9999998462982721
2601,58,61,66.29,9002181A,0.9923509560228453
2602,51,55,39.81,9003406A,1.0000000000000004
2603,51,55,39.81,9005934A,0.6289897805733765
2604,58,61,66.29,9005934A,0.3710102194267155
2605,51,55,39.81,9001558A,0.9994557203537746
2607,51,55,39.81,9002397A,0.9999999999999994
2608,51,55,39.81,9001489C,1.0000000000000004
2609,51,55,39.81,9002409A,0.9994432662612379
2611,51,55,39.81,9000449A,1.0000000000000002
2612,51,55,39.81,9000451A,1.0
2613,51,55,39.81,9000286A,0.9999999999999997
2614,51,55,39.81,3430020A,0.9999203346016795
2617,58,61,66.29,2950087C,0.9979506397078017
2619,58,61,66.29,2950025A,0.996027266729039
2621,58,61,66.29,2950090A,0.9944893667694814
2622,51,55,39.81,3430007A,0.9995343921997534
2624,51,55,39.81,3430003A,0.9999999999999991
2626,58,61,66.29,2950002A,0.9971288584489475
2627,51,55,39.81,9000039A,0.9631716113860153
2629,51,55,39.81,9002392A,0.10089276635562187
2630,58,61,66.29,9002392A,0.8991072336443864
2631,51,55,39.81,9002113A,0.9999999999999994
2632,51,55,39.81,9002339A,1.0000000000000002
2633,51,55,39.81,9001776B,0.9999999999999997
2634,51,55,39.81,9001492A,0.9999999999999996
2635,51,55,39.81,9007349A,0.9999999999999997
2636,51,55,39.81,9002322B,1.0000000000000004
2637,51,55,39.81,9002302A,1.0000000000000002
2638,51,55,39.81,9002095A,0.9999999999999999
2639,51,55,39.81,9001786A,0.9999999999999999
2640,51,55,39.81,9002334A,1.0000000000000002
2641,51,55,39.81,9001732A,1.0000000000000002
2642,51,55,39.81,9002323B,0.9999999999999998
2643,51,55,39.81,9005319A,1.0000000000000002
2644,51,55,39.81,9004219A,1.0000000000000002
2645,51,55,39.81,9002343A,0.9999999999999997
2646,51,55,39.81,9002097A,1.0
2647,51,55,39.81,9002297B,1.0000000000000004
2648,51,55,39.81,9005321A,0.9999999999999999
2649,51,55,39.81,9005316B,1.0
2650,51,55,39.81,9002193A,1.0000000000000002
2651,51,55,39.81,9002357A,0.9999999999999997
2652,51,55,39.81,9001490A,0.9999999999999997
2653,51,55,39.81,9001729A,1.0000000000000002
2654,51,55,39.81,9002356A,0.9999999999999999
2655,51,55,39.81,9002345A,1.0000000000000009
2656,51,55,39.81,9001770A,0.9999999999999994
2657,51,55,39.81,9002363A,0.9999999999999996
2658,51,55,39.81,9002340A,1.0
2659,51,55,39.81,9001787A,1.0
2660,51,55,39.81,9001783A,1.0000000000000002
2661,51,55,39.81,9001768A,1.0000000000000002
2662,51,55,39.81,9002110A,0.9999999999999996
2663,51,55,39.81,9001765A,1.0000000000000004
2664,51,55,39.81,9005494B,1.0
2665,51,55,39.81,9001784A,0.9999999999999996
2666,51,55,39.81,9002114A,0.9999999999999998
2667,51,55,39.81,9002362A,1.0000000000000002
2668,51,55,39.81,9002068A,1.0000000000000004
2669,51,55,39.81,9002330A,1.0000000000000002
2670,51,55,39.81,9002190A,0.9999999999999992
2671,51,55,39.81,1060001A,0.9999999999999997
2672,51,55,39.81,9001769C,1.0000000000000002
2673,51,55,39.81,9001617A,1.0000000000000002
2674,51,55,39.81,9002091A,0.9999999999999996
2675,51,55,39.81,9002083A,1.0000000000000004
2676,51,55,39.81,9007226B,1.0000000000000002
2677,51,55,39.81,9005503A,1.0000000000000002
2678,51,55,39.81,9002306A,0.9999999999999998
2679,51,55,39.81,9002102A,0.9999999999999997
2680,51,55,39.81,9002116A,1.0000000000000002
2681,51,55,39.81,9002007A,1.0000000000000004
2682,51,55,39.81,1600001B,0.9999999999999999
2684,58,61,66.29,4150045A,0.9997023596058774
2685,51,55,39.81,9002247A,1.0000000000000002
2686,51,55,39.81,9007228B,1.0000000000000002
2687,51,55,39.81,9002395A,1.0
2688,51,55,39.81,9002394A,0.9999999999999996
2689,51,55,39.81,9002405A,0.9999999999999998
2690,51,55,39.81,9001175A,1.0000000000000007
2691,51,55,39.81,9002373A,1.0
2692,51,55,39.81,9002890A,0.9999999999999996
2693,51,55,39.81,9003741A,1.0000000000000002
2694,51,55,39.81,9001467A,1.0
2695,51,55,39.81,9001377A,1.0000000000000002
2696,51,55,39.81,9000944B,1.0000000000000002
2697,51,55,39.81,9001533A,1.0000000000000002
2698,51,55,39.81,9001480A,1.0
2700,58,61,66.29,9001320A,0.9939951338440203
2701,51,55,39.81,9002917A,0.9999999999999999
2702,51,55,39.81,9001569A,1.0
2703,51,55,39.81,9002378A,1.0
2704,51,55,39.81,9001165A,1.0000000000000002
2705,51,55,39.81,9001564A,0.9999999999999996
2706,51,55,39.81,9001137A,1.0
2707,51,55,39.81,9002913A,0.9999999999999991
2708,51,55,39.81,9001566A,1.0
2709,51,55,39.81,9001762A,0.5477849895005863
2710,53,57,27.43,9001762A,0.4522150104994977
2711,51,55,39.81,9001684B,0.6146247165458661
2712,53,57,27.43,9001684B,0.3853752834541624
2713,51,55,39.81,9002153A,0.9994250564875024
2715,51,55,39.81,9003240A,0.9999999999999992
2716,51,55,39.81,9002073A,1.0000000000000002
2717,51,55,39.81,9002454A,0.4203617292002182
2718,53,57,27.43,9002454A,0.5796382707996653
2719,51,55,39.81,9002074C,0.3728529487082762
2720,53,57,27.43,9002074C,0.6271470512916738
2722,53,57,27.43,9002451A,0.9999932057279772
2723,51,55,39.81,9002156C,0.18024040157451843
2724,53,57,27.43,9002156C,0.819759598425433
2725,51,55,39.81,9001773A,0.9971988851109149
2727,51,55,39.81,9002077A,0.9993563992652075
2729,51,55,39.81,9001747A,0.7622893094037875
2730,53,57,27.43,9001747A,0.23771069059619435
2731,51,55,39.81,9005315A,1.0000000000000002
2732,51,55,39.81,9005313A,1.0000000000000007
2733,51,55,39.81,1600028A,1.0000000000000002
2734,51,55,39.81,1600073A,1.0000000000000002
2735,51,55,39.81,1600013A,0.9999999999999998
2736,51,55,39.81,1600007A,0.9999999999999997
2737,51,55,39.81,1600017A,1.0
2738,51,55,39.81,1600005A,0.9999999999999992
2739,51,55,39.81,1600004A,0.9999999999999997
2740,51,55,39.81,1600076A,0.9956033040439852
2742,51,55,39.81,1600001A,0.9999999999999992
2743,51,55,39.81,1600034A,0.9999999999999993
2744,51,55,39.81,1600018A,1.0
2745,51,55,39.81,1600022A,0.999255457794971
2748,53,57,27.43,9002456A,0.999969624725706
2750,53,57,27.43,9002465A,0.9994847008111147
2752,53,57,27.43,9002461A,0.9999741171488808
2754,58,61,66.29,9001554A,0.9999580860393227
2755,51,55,39.81,9002443A,0.2693021258719987
2756,58,61,66.29,9002443A,0.7306978741280146
2758,58,61,66.29,9002433A,0.9997966112407183
2759,51,55,39.81,9001321A,0.4668115142294122
2760,58,61,66.29,9001321A,0.5331884857706681
2761,51,55,39.81,7510013A,0.9999999999999997
2762,51,55,39.81,7510008A,1.0000000000000002
2763,51,55,39.81,7510005A,0.9999999999999993
2764,51,55,39.81,7510012A,0.9999999999999991
2765,51,55,39.81,7510004A,0.9999999999999989
2766,52,56,120.45,2050048A,0.9949946432762969
2768,52,56,120.45,2050001F,0.9534291622717463
2770,52,56,120.45,5850014A,1.0
2772,61,64,59.42,6700065A,0.9810257330607901
2774,61,64,59.42,6700062A,0.9998485230000048
2775,52,56,120.45,3900073A,0.9999999999999998
2777,61,64,59.42,6700068A,0.999805043043751
2778,52,56,120.45,3900064A,1.0000000000000002
2779,52,56,120.45,3900071C,0.9992120974325365
2782,61,64,59.42,6700012A,0.985340793093089
2783,52,56,120.45,3900008A,0.9730087265023439
2786,61,64,59.42,6700035A,0.9999982387349922
2787,52,56,120.45,3900082A,0.9902016912890453
2789,52,56,120.45,3900063A,1.0
2790,52,56,120.45,3900070A,0.9991296357523946
2792,52,56,120.45,4780011A,1.0
2794,61,64,59.42,6700011A,0.9977625761763819
2796,61,64,59.42,6700001A,0.9997370740936914
2797,52,56,120.45,3900088A,0.9999999999999996
2798,52,56,120.45,7800176A,0.9937406297743521
2800,52,56,120.45,7800048A,1.0000000000000004
2801,52,56,120.45,7800168A,1.0000000000000004
2802,52,56,120.45,7800172B,1.0000000000000004
2803,52,56,120.45,7800016A,1.0
2804,52,56,120.45,5850153A,1.000000000000001
2805,52,56,120.45,1780076A,0.9999999999999996
2806,52,56,120.45,1780067A,1.0000000000000007
2807,52,56,120.45,5850011A,1.0000000000000009
2808,52,56,120.45,5850021A,1.0000000000000004
2809,52,56,120.45,1780006A,0.9999999999999998
2810,52,56,120.45,5850211A,1.0000000000000013
2811,52,56,120.45,5850005A,1.0000000000000002
2812,52,56,120.45,5850030A,0.9996633920906045
2814,52,56,120.45,5850012A,1.0
2815,52,56,120.45,5850018A,0.9972596560469399
2818,52,56,120.45,1780075A,1.0000000000000007
2819,52,56,120.45,1780020A,1.0000000000000002
2820,52,56,120.45,1780091A,1.0000000000000004
2822,61,64,59.42,6230010A,0.9856376662300111
2823,52,56,120.45,5850175A,1.0000000000000007
2824,52,56,120.45,1780044A,0.9999882079119801
2826,52,56,120.45,2100013A,1.0000000000000007
2828,61,64,59.42,6230011A,0.9958234466453569
2830,61,64,59.42,6230018A,0.9921198529828974
2831,52,56,120.45,1780043A,1.0
2832,52,56,120.45,1780003A,0.9997949038755334
2834,52,56,120.45,1780071A,0.9999999999999997
2835,52,56,120.45,5850073A,0.9999999999999997
2836,52,56,120.45,7800082A,0.998624036077158
2838,52,56,120.45,7800079A,0.9960466591942545
2840,52,56,120.45,2930015A,0.9999999999999999
2841,52,56,120.45,0520003A,1.0
2842,52,56,120.45,7800095A,1.0000000000000002
2843,52,56,120.45,7800064A,0.9999227250269279
2845,52,56,120.45,7800185A,1.0000000000000002
2846,52,56,120.45,7800014A,1.0000000000000016
2847,52,56,120.45,7800035B,0.9999999999999991
2848,52,56,120.45,7800022A,1.0
2849,52,56,120.45,7800008A,0.9999999999999994
2850,52,56,120.45,7800058B,1.0000000000000004
2851,52,56,120.45,7800015A,1.0000000000000004
2852,52,56,120.45,7800002C,1.0000000000000002
2853,52,56,120.45,7800144A,0.9999999999999999
2854,52,56,120.45,7800148A,0.9999999999999999
2855,52,56,120.45,7800030A,1.0000000000000002
2856,52,56,120.45,7800028A,1.0
2857,52,56,120.45,7800011A,0.9998466582307073
2860,61,64,59.42,1850065A,0.9994303563982513
2861,52,56,120.45,4780006A,0.9999999999999998
2862,52,56,120.45,3230004A,0.9977722975202371
2864,52,56,120.45,3230003A,0.9999845703804662
2866,52,56,120.45,5600073A,0.9999999999999994
2867,52,56,120.45,6530046A,1.0000000000000002
2868,52,56,120.45,6530040A,1.0000000000000002
2869,52,56,120.45,0520002A,1.0000000000000004
2870,52,56,120.45,3330020B,0.9999999999999996
2871,52,56,120.45,5230041B,0.9988139696923799
2873,52,56,120.45,3330004A,1.0000000000000009
2874,52,56,120.45,5230002A,1.000000000000001
2875,52,56,120.45,5230080A,0.999999999999998
2876,52,56,120.45,5230014A,1.0
2877,52,56,120.45,0520005B,1.0000000000000009
2878,52,56,120.45,5230029A,1.0000000000000002
2879,52,56,120.45,5230012A,0.9999999999999988
2880,52,56,120.45,0520001A,0.9999999999999999
2881,52,56,120.45,3330002A,0.9999999999999998
2882,52,56,120.45,5230013A,1.0
2883,52,56,120.45,5230034B,1.0000000000000004
2884,52,56,120.45,3330019C,1.0000000000000009
2885,52,56,120.45,0520009A,1.000000000000001
2886,52,56,120.45,5230032A,0.9999999999999998
2887,52,56,120.45,5230010A,0.999466790570442
2889,52,56,120.45,5230035A,0.9999999999999996
2890,52,56,120.45,5230015A,0.9999999999999997
2891,52,56,120.45,5230018A,1.0000000000000002
2892,52,56,120.45,5230038A,0.9999999999999991
2893,52,56,120.45,6530001B,1.0
2895,61,64,59.42,6700014C,0.966703584032984
2897,61,64,59.42,6700021A,0.9777492316003127
2898,52,56,120.45,0520004A,1.0
2899,52,56,120.45,6530041A,1.0000000000000002
2900,52,56,120.45,6530045A,1.0000000000000007
2901,52,56,120.45,2930011A,1.0000000000000004
2902,52,56,120.45,2100014A,1.0000000000000002
2903,52,56,120.45,2100126A,1.0000000000000004
2904,52,56,120.45,2100121A,0.9999999999999997
2905,52,56,120.45,2100122A,0.9999999999999996
2906,52,56,120.45,4780001A,1.0000000000000002
2907,52,56,120.45,5230031A,0.961125351476316
2909,52,56,120.45,3230009A,1.0000000000000002
2910,52,56,120.45,7800001A,0.999999999999999
2911,52,56,120.45,7800072A,1.0000000000000002
2912,52,56,120.45,7800075A,0.9999999999999994
2913,52,56,120.45,7800057B,1.0
2914,52,56,120.45,7800045A,0.9995885532405677
2916,52,56,120.45,5600086A,1.0
2917,52,56,120.45,7600003A,0.9999999999999998
2918,52,56,120.45,7600008A,1.0000000000000007
2919,52,56,120.45,2630042A,0.9999999999999993
2920,52,56,120.45,2630097A,1.0000000000000002
2921,52,56,120.45,2630202A,1.000000000000001
2922,52,56,120.45,2630049A,1.0000000000000007
2923,52,56,120.45,2630018A,1.0000000000000002
2924,52,56,120.45,2630142A,1.0000000000000007
