Santa Cruz,,,,,,,,,Precinct Canvass,,,,,,,
2020 Santa Cruz Presidential Primary,,,,,,,,,"March 3, 2020",,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,1 Presidential Preference GRN,,,,,,,,,,,,,,
,,,,,,,1,1,,1,1,1,1,1,,
,,Registered Voters,Voters Cast,Turnout (%),,,DAVID ROLDE,HOWIE HAWKINS,,DARIO HUNTER,DENNIS LAMBERT,SEDINAM MOYOWASIFZA-CURRY,Write In,Kent Mesplay,,
40310,Polling Place,0,0,,,,,,,,,,,,,
40310,Total,0,0,,,,,,,,,,,,,
43100,Vote by Mail,13,1,7.69 %,,,,1,,,,,,,,
43100,Polling Place,13,0,0.00 %,,,,,,,,,,,,
43100,Total,13,1,7.69 %,,,,1,,,,,,,,
43200,Vote by Mail,6,2,33.33 %,,,,,,,,,1,,,
43200,Polling Place,6,0,0.00 %,,,,,,,,,,,,
43200,Total,6,2,33.33 %,,,,,,,,,1,,,
43410,Vote by Mail,8,2,25.00 %,,,,,,,,1,,,,
43410,Polling Place,8,0,0.00 %,,,,,,,,,,,,
43410,Total,8,2,25.00 %,,,,,,,,1,,,,
43441,Vote by Mail,10,3,30.00 %,,,,,,,1,,1,,,
43441,Polling Place,10,2,20.00 %,,,,,,,,1,,,,
43441,Total,10,5,50.00 %,,,,,,,1,1,1,,,
43501,Vote by Mail,9,2,22.22 %,,,,1,,,,1,,,,
43501,Polling Place,9,2,22.22 %,,,,,,,,,1,,,
43501,Total,9,4,44.44 %,,,,1,,,,1,1,,,
43540,Vote by Mail,4,1,25.00 %,,,,,,,,,,,,
43540,Polling Place,4,0,0.00 %,,,,,,,,,,,,
43540,Total,4,1,25.00 %,,,,,,,,,,,,
43610,Vote by Mail,9,0,0.00 %,,,,,,,,,,,,
43610,Polling Place,9,0,0.00 %,,,,,,,,,,,,
43610,Total,9,0,0.00 %,,,,,,,,,,,,
43621,Vote by Mail,4,0,0.00 %,,,,,,,,,,,,
43621,Polling Place,4,0,0.00 %,,,,,,,,,,,,
43621,Total,4,0,0.00 %,,,,,,,,,,,,
43710,Vote by Mail,8,1,12.50 %,,,,,,,,,1,,,
43710,Polling Place,8,0,0.00 %,,,,,,,,,,,,
43710,Total,8,1,12.50 %,,,,,,,,,1,,,
43731,Vote by Mail,5,1,20.00 %,,,,,,,,,1,,,
43731,Polling Place,5,1,20.00 %,,,,,,,,1,,,,
43731,Total,5,2,40.00 %,,,,,,,,1,1,,,
43741,Vote by Mail,2,2,100.00 %,,,,,,,,1,1,,,
43741,Polling Place,2,0,0.00 %,,,,,,,,,,,,
43741,Total,2,2,100.00 %,,,,,,,,1,1,,,
50011,Vote by Mail,0,0,,,,,,,,,,,,,
50011,Polling Place,0,0,,,,,,,,,,,,,
50011,Total,0,0,,,,,,,,,,,,,
50021,Vote by Mail,16,5,31.25 %,,,,,,1,2,1,,,,
50021,Polling Place,16,4,25.00 %,,,,,,,,,2,,,
50021,Total,16,9,56.25 %,,,,,,1,2,1,2,,,
50040,Vote by Mail,14,6,42.86 %,,,,3,,,,2,,,,
50040,Polling Place,14,1,7.14 %,,,1,,,,,,,,,
50040,Total,14,7,50.00 %,,,1,3,,,,2,,,,
50061,Vote by Mail,8,1,12.50 %,,,,1,,,,,,,,
50061,Polling Place,8,2,25.00 %,,,1,,,,,,,,,
50061,Total,8,3,37.50 %,,,1,1,,,,,,,,
50090,Vote by Mail,0,0,,,,,,,,,,,,,
50090,Polling Place,0,0,,,,,,,,,,,,,
50090,Total,0,0,,,,,,,,,,,,,
50091,Vote by Mail,8,2,25.00 %,,,,,,,,,1,,,
50091,Polling Place,8,1,12.50 %,,,,,,,1,,,,,
50091,Total,8,3,37.50 %,,,,,,,1,,1,,,
50092,Vote by Mail,11,3,27.27 %,,,,,,1,,,1,,,
50092,Polling Place,11,3,27.27 %,,,,,,,,,3,,,
50092,Total,11,6,54.55 %,,,,,,1,,,4,,,
50093,Vote by Mail,0,0,,,,,,,,,,,,,
50093,Polling Place,0,0,,,,,,,,,,,,,
50093,Total,0,0,,,,,,,,,,,,,
50102,Vote by Mail,7,0,0.00 %,,,,,,,,,,,,
50102,Polling Place,7,2,28.57 %,,,,1,,,,,,,,
50102,Total,7,2,28.57 %,,,,1,,,,,,,,
50111,Vote by Mail,6,1,16.67 %,,,,,,,,,1,,,
50111,Polling Place,6,1,16.67 %,,,,,,,1,,,,,
50111,Total,6,2,33.33 %,,,,,,,1,,1,,,
50113,Vote by Mail,8,1,12.50 %,,,,1,,,,,,,,
50113,Polling Place,8,4,50.00 %,,,,1,,,,1,1,,,
50113,Total,8,5,62.50 %,,,,2,,,,1,1,,,
50114,Vote by Mail,1,1,100.00 %,,,,1,,,,,,,,
50114,Polling Place,1,0,0.00 %,,,,,,,,,,,,
50114,Total,1,1,100.00 %,,,,1,,,,,,,,
50115,Vote by Mail,0,0,,,,,,,,,,,,,
50115,Polling Place,0,0,,,,,,,,,,,,,
50115,Total,0,0,,,,,,,,,,,,,
50121,Vote by Mail,13,4,30.77 %,,,,1,,1,1,1,,,,
50121,Polling Place,13,4,30.77 %,,,,2,,,2,,,,,
50121,Total,13,8,61.54 %,,,,3,,1,3,1,,,,
50141,Vote by Mail,3,1,33.33 %,,,,,,,,,,,,
50141,Polling Place,3,0,0.00 %,,,,,,,,,,,,
50141,Total,3,1,33.33 %,,,,,,,,,,,,
50143,Vote by Mail,24,7,29.17 %,,,,1,,1,1,,2,,,
50143,Polling Place,24,2,8.33 %,,,,,,,,,,,,
50143,Total,24,9,37.50 %,,,,1,,1,1,,2,,,
50147,Vote by Mail,6,1,16.67 %,,,,,,,,,1,,,
50147,Polling Place,6,0,0.00 %,,,,,,,,,,,,
50147,Total,6,1,16.67 %,,,,,,,,,1,,,
50154,Vote by Mail,0,0,,,,,,,,,,,,,
50154,Polling Place,0,0,,,,,,,,,,,,,
50154,Total,0,0,,,,,,,,,,,,,
50157,Vote by Mail,12,4,33.33 %,,,,1,,,,,2,,,
50157,Polling Place,12,4,33.33 %,,,,1,,,1,,1,,,
50157,Total,12,8,66.67 %,,,,2,,,1,,3,,,
50161,Vote by Mail,15,2,13.33 %,,,1,,,,,,1,,,
50161,Polling Place,15,2,13.33 %,,,,,,,1,,1,,,
50161,Total,15,4,26.67 %,,,1,,,,1,,2,,,
50172,Vote by Mail,0,0,,,,,,,,,,,,,
50172,Polling Place,0,0,,,,,,,,,,,,,
50172,Total,0,0,,,,,,,,,,,,,
50181,Vote by Mail,2,1,50.00 %,,,,,,,1,,,,,
50181,Polling Place,2,0,0.00 %,,,,,,,,,,,,
50181,Total,2,1,50.00 %,,,,,,,1,,,,,
50183,Vote by Mail,11,3,27.27 %,,,,,,,1,,2,,,
50183,Polling Place,11,1,9.09 %,,,,,,,,,,,,
50183,Total,11,4,36.36 %,,,,,,,1,,2,,,
50191,Vote by Mail,16,2,12.50 %,,,,,,,1,,,,,
50191,Polling Place,16,3,18.75 %,,,,,,,,,2,,,
50191,Total,16,5,31.25 %,,,,,,,1,,2,,,
50192,Vote by Mail,0,0,,,,,,,,,,,,,
50192,Polling Place,0,0,,,,,,,,,,,,,
50192,Total,0,0,,,,,,,,,,,,,
50201,Vote by Mail,20,5,25.00 %,,,,,,,,1,2,,,
50201,Polling Place,20,2,10.00 %,,,,,,,1,1,,,,
50201,Total,20,7,35.00 %,,,,,,,1,2,2,,,
50204,Vote by Mail,0,0,,,,,,,,,,,,,
50204,Polling Place,0,0,,,,,,,,,,,,,
50204,Total,0,0,,,,,,,,,,,,,
50211,Vote by Mail,9,2,22.22 %,,,,,,,,,1,,,
50211,Polling Place,9,2,22.22 %,,,,,,1,,,,,,
50211,Total,9,4,44.44 %,,,,,,1,,,1,,,
50221,Vote by Mail,9,2,22.22 %,,,,1,,1,,,,,,
50221,Polling Place,9,2,22.22 %,,,,,,,,1,1,,,
50221,Total,9,4,44.44 %,,,,1,,1,,1,1,,,
50232,Vote by Mail,6,1,16.67 %,,,,,,,,,,,,
50232,Polling Place,6,0,0.00 %,,,,,,,,,,,,
50232,Total,6,1,16.67 %,,,,,,,,,,,,
50235,Vote by Mail,7,2,28.57 %,,,,,,,,1,,,,
50235,Polling Place,7,0,0.00 %,,,,,,,,,,,,
50235,Total,7,2,28.57 %,,,,,,,,1,,,,
50284,Vote by Mail,0,0,,,,,,,,,,,,,
50284,Polling Place,0,0,,,,,,,,,,,,,
50284,Total,0,0,,,,,,,,,,,,,
50287,Vote by Mail,0,0,,,,,,,,,,,,,
50287,Polling Place,0,0,,,,,,,,,,,,,
50287,Total,0,0,,,,,,,,,,,,,
50297,Vote by Mail,0,0,,,,,,,,,,,,,
50297,Polling Place,0,0,,,,,,,,,,,,,
50297,Total,0,0,,,,,,,,,,,,,
50301,Vote by Mail,3,1,33.33 %,,,,,,,,,,1,,
50301,Polling Place,3,0,0.00 %,,,,,,,,,,,,
50301,Total,3,1,33.33 %,,,,,,,,,,1,,
50341,Vote by Mail,3,1,33.33 %,,,,,,,,1,,,,
50341,Polling Place,3,0,0.00 %,,,,,,,,,,,,
50341,Total,3,1,33.33 %,,,,,,,,1,,,,
50381,Vote by Mail,6,2,33.33 %,,,,1,,,,,,,,
50381,Polling Place,6,0,0.00 %,,,,,,,,,,,,
50381,Total,6,2,33.33 %,,,,1,,,,,,,,
50434,Vote by Mail,1,1,100.00 %,,,,,,,,,,,,
50434,Polling Place,1,0,0.00 %,,,,,,,,,,,,
50434,Total,1,1,100.00 %,,,,,,,,,,,,
50480,Vote by Mail,1,0,0.00 %,,,,,,,,,,,,
50480,Polling Place,1,0,0.00 %,,,,,,,,,,,,
50480,Total,1,0,0.00 %,,,,,,,,,,,,
50492,Vote by Mail,2,1,50.00 %,,,,,,,,,,,,
50492,Polling Place,2,0,0.00 %,,,,,,,,,,,,
50492,Total,2,1,50.00 %,,,,,,,,,,,,
50494,Vote by Mail,0,0,,,,,,,,,,,,,
50494,Polling Place,0,0,,,,,,,,,,,,,
50494,Total,0,0,,,,,,,,,,,,,
50502,Vote by Mail,2,1,50.00 %,,,,,,1,,,,,,
50502,Polling Place,2,0,0.00 %,,,,,,,,,,,,
50502,Total,2,1,50.00 %,,,,,,1,,,,,,
50521,Vote by Mail,9,4,44.44 %,,,,1,,,1,,2,,,
50521,Polling Place,9,0,0.00 %,,,,,,,,,,,,
50521,Total,9,4,44.44 %,,,,1,,,1,,2,,,
51010,Vote by Mail,26,2,7.69 %,,,,,,1,,,,,,
51010,Polling Place,26,2,7.69 %,,,,,,1,1,,,,,
51010,Total,26,4,15.38 %,,,,,,2,1,,,,,
51080,Vote by Mail,26,7,26.92 %,,,1,1,,1,,,3,,,
51080,Polling Place,26,6,23.08 %,,,,2,,1,,1,1,,,
51080,Total,26,13,50.00 %,,,1,3,,2,,1,4,,,
51090,Vote by Mail,17,3,17.65 %,,,,,,,1,,2,,,
51090,Polling Place,17,2,11.76 %,,,,1,,1,,,,,,
51090,Total,17,5,29.41 %,,,,1,,1,1,,2,,,
51620,Vote by Mail,1,1,100.00 %,,,,,,,,,,,,
51620,Polling Place,1,0,0.00 %,,,,,,,,,,,,
51620,Total,1,1,100.00 %,,,,,,,,,,,,
54010,Vote by Mail,6,1,16.67 %,,,,,,,,,1,,,
54010,Polling Place,6,0,0.00 %,,,,,,,,,,,,
54010,Total,6,1,16.67 %,,,,,,,,,1,,,
54020,Vote by Mail,1,1,100.00 %,,,1,,,,,,,,,
54020,Polling Place,1,0,0.00 %,,,,,,,,,,,,
54020,Total,1,1,100.00 %,,,1,,,,,,,,,
54031,Vote by Mail,17,2,11.76 %,,,,,,,,,,,,
54031,Polling Place,17,2,11.76 %,,,,,,,1,,,,,
54031,Total,17,4,23.53 %,,,,,,,1,,,,,
54051,Vote by Mail,10,2,20.00 %,,,,1,,,,,,,,
54051,Polling Place,10,1,10.00 %,,,,,,,1,,,,,
54051,Total,10,3,30.00 %,,,,1,,,1,,,,,
54061,Vote by Mail,5,1,20.00 %,,,,,,,,1,,,,
54061,Polling Place,5,0,0.00 %,,,,,,,,,,,,
54061,Total,5,1,20.00 %,,,,,,,,1,,,,
54070,Vote by Mail,12,3,25.00 %,,,,1,,,,1,,,,
54070,Polling Place,12,0,0.00 %,,,,,,,,,,,,
54070,Total,12,3,25.00 %,,,,1,,,,1,,,,
,,,,,,,,,,,,,,,,
Total - Vote by Mail,,1390,331,23.81 %,,,7,49,,32,37,31,83,1,,
Total - Polling Place,,1390,181,13.02 %,,,8,22,,16,34,20,35,,,
Contest Total,,1390,512,36.83 %,,,15,71,,48,71,51,118,1,,
