COUNTY OF LOS ANGELES,STATEWIDE DIRECT PRIMARY ELECTION,6/7/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOVERNOR,Voter Nominated, , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,M SHELLENBERGER,FREDERIC C SCHULTZ,W W SANDERS III,REINETTE SENUM,LONNIE SORTOR,A M PEREZ-SERRATO,JAMES G HANINK,SHAWN COLLINS,HEATHER COLLINS,ANTHONY FANARA,SERGE FIANKAN,LUIS J RODRIGUEZ,LEO S ZACKY,BRADLEY ZINK,JENNY RAE LE ROUX,DAVID LOZANO,RONALD A ANDERSON,GAVIN NEWSOM,ROBERT C NEWMAN II,BRIAN DAHLE,JOEL VENTRESCA,MAJOR WILLIAMS,RON JONES,ANTHONY TRIMINO,DANIEL R MERCURI,CRISTIAN R MORALES,
AGUA DULCE,0090011A,6041,26,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
AGUA DULCE,0090011A,6041,26,Y, ,VBM PORTION,8,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0, 
AGUA DULCE,0090011A,6041,26,Y,29,TOTAL,8,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0, 
AGUA DULCE,0090021A,6042,7,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
AGUA DULCE,0090021A,6042,7,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
AGUA DULCE,0090021A,6042,7,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
AGUA DULCE,0090022A,6043,19,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
AGUA DULCE,0090022A,6043,19,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
AGUA DULCE,0090022A,6043,19,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
AGUA DULCE,0090023A,6044,7,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
AGUA DULCE,0090023A,6044,7,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
AGUA DULCE,0090023A,6044,7,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ALHAMBRA,0150004A,10,146,N, ,POLLING PLACE,89,8,1,0,0,1,2,0,3,0,1,0,1,1,0,2,0,0,31,1,24,0,2,2,5,0,0, 
ALHAMBRA,0150004A,10,146,N, ,VBM PORTION,683,32,1,1,5,2,9,0,17,0,1,0,26,5,0,11,1,4,406,6,65,5,7,11,25,3,1, 
ALHAMBRA,0150004A,10,146,N,2507,TOTAL,772,40,2,1,5,3,11,0,20,0,2,0,27,6,0,13,1,4,437,7,89,5,9,13,30,3,1, 
ALHAMBRA,0150005D,6045,146,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ALHAMBRA,0150005D,6045,146,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ALHAMBRA,0150005D,6045,146,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ALHAMBRA,0150008A,11,146,N, ,POLLING PLACE,71,4,0,0,1,0,1,0,4,0,0,0,3,0,0,3,1,0,37,0,3,0,0,4,8,1,1, 
ALHAMBRA,0150008A,11,146,N, ,VBM PORTION,424,10,1,1,0,0,5,2,11,1,4,0,21,5,1,3,3,0,281,1,38,3,3,7,8,0,0, 
ALHAMBRA,0150008A,11,146,N,2334,TOTAL,495,14,1,1,1,0,6,2,15,1,4,0,24,5,1,6,4,0,318,1,41,3,3,11,16,1,1, 
ALHAMBRA,0150011A,12,146,N, ,POLLING PLACE,73,7,2,0,2,0,4,0,0,0,0,0,7,0,0,4,0,1,24,1,5,2,1,3,7,0,0, 
ALHAMBRA,0150011A,12,146,N, ,VBM PORTION,466,7,7,0,2,1,6,0,7,0,2,0,12,1,1,5,6,3,336,3,34,1,3,2,13,2,3, 
ALHAMBRA,0150011A,12,146,N,1766,TOTAL,539,14,9,0,4,1,10,0,7,0,2,0,19,1,1,9,6,4,360,4,39,3,4,5,20,2,3, 
ALHAMBRA,0150012A,13,146,N, ,POLLING PLACE,113,6,0,1,0,0,4,0,0,0,0,0,5,0,0,5,1,0,41,2,20,0,2,6,14,2,1, 
ALHAMBRA,0150012A,13,146,N, ,VBM PORTION,755,19,5,3,2,1,12,1,7,4,5,2,28,5,1,10,5,0,512,4,43,4,1,15,21,3,8, 
ALHAMBRA,0150012A,13,146,N,3349,TOTAL,868,25,5,4,2,1,16,1,7,4,5,2,33,5,1,15,6,0,553,6,63,4,3,21,35,5,9, 
ALHAMBRA,0150016D,14,146,N, ,POLLING PLACE,116,5,1,3,0,0,3,0,1,0,1,0,5,1,0,11,1,0,41,0,33,0,1,1,6,2,0, 
ALHAMBRA,0150016D,14,146,N, ,VBM PORTION,717,24,2,0,3,2,10,1,14,6,6,2,36,4,0,7,4,3,426,7,55,1,6,15,37,6,3, 
ALHAMBRA,0150016D,14,146,N,2732,TOTAL,833,29,3,3,3,2,13,1,15,6,7,2,41,5,0,18,5,3,467,7,88,1,7,16,43,8,3, 
ALHAMBRA,0150018A,15,146,N, ,POLLING PLACE,112,5,0,1,0,0,3,0,1,1,1,0,5,2,0,0,0,0,61,0,6,1,3,3,13,1,2, 
ALHAMBRA,0150018A,15,146,N, ,VBM PORTION,605,12,1,0,5,0,8,2,3,1,4,0,22,3,0,6,1,2,444,2,30,6,2,13,11,2,2, 
ALHAMBRA,0150018A,15,146,N,2331,TOTAL,717,17,1,1,5,0,11,2,4,2,5,0,27,5,0,6,1,2,505,2,36,7,5,16,24,3,4, 
ALHAMBRA,0150021A,16,146,N, ,POLLING PLACE,75,4,0,0,1,2,0,0,1,0,2,0,0,0,0,3,2,1,21,2,12,0,2,2,13,3,2, 
ALHAMBRA,0150021A,16,146,N, ,VBM PORTION,530,19,0,0,2,3,8,1,4,2,1,2,15,4,3,9,4,3,341,5,44,11,2,8,11,6,4, 
ALHAMBRA,0150021A,16,146,N,2275,TOTAL,605,23,0,0,3,5,8,1,5,2,3,2,15,4,3,12,6,4,362,7,56,11,4,10,24,9,6, 
ALHAMBRA,0150032A,17,146,N, ,POLLING PLACE,99,3,2,0,0,1,2,0,2,0,0,0,2,0,0,2,2,0,54,0,10,1,0,1,11,3,0, 
ALHAMBRA,0150032A,17,146,N, ,VBM PORTION,596,18,2,5,0,2,9,1,7,3,5,0,35,4,1,8,4,0,368,6,38,10,2,24,13,1,3, 
ALHAMBRA,0150032A,17,146,N,2977,TOTAL,695,21,4,5,0,3,11,1,9,3,5,0,37,4,1,10,6,0,422,6,48,11,2,25,24,4,3, 
ALHAMBRA,0150033A,18,146,N, ,POLLING PLACE,89,6,0,0,0,0,2,0,4,0,1,0,2,3,0,1,0,0,39,1,16,0,1,4,5,0,2, 
ALHAMBRA,0150033A,18,146,N, ,VBM PORTION,441,12,2,1,4,0,6,3,8,5,2,0,11,4,0,6,6,1,286,1,34,3,0,7,10,5,3, 
ALHAMBRA,0150033A,18,146,N,2240,TOTAL,530,18,2,1,4,0,8,3,12,5,3,0,13,7,0,7,6,1,325,2,50,3,1,11,15,5,5, 
ALHAMBRA,0150037A,19,146,N, ,POLLING PLACE,87,6,1,2,0,0,3,0,0,0,1,0,4,0,0,1,1,0,40,0,11,0,2,6,6,0,1, 
ALHAMBRA,0150037A,19,146,N, ,VBM PORTION,613,17,0,2,3,0,12,1,9,0,3,0,16,6,2,8,6,0,423,2,42,5,2,12,7,2,1, 
ALHAMBRA,0150037A,19,146,N,2739,TOTAL,700,23,1,4,3,0,15,1,9,0,4,0,20,6,2,9,7,0,463,2,53,5,4,18,13,2,2, 
ALHAMBRA,0150039A,20,146,N, ,POLLING PLACE,114,4,1,0,0,0,2,0,1,0,0,1,3,0,1,1,1,1,62,2,16,0,1,3,11,2,0, 
ALHAMBRA,0150039A,20,146,N, ,VBM PORTION,622,13,2,3,2,1,16,5,24,4,1,1,20,4,1,7,8,0,375,2,48,4,4,12,12,4,6, 
ALHAMBRA,0150039A,20,146,N,3786,TOTAL,736,17,3,3,2,1,18,5,25,4,1,2,23,4,2,8,9,1,437,4,64,4,5,15,23,6,6, 
ALHAMBRA,0150042A,21,146,N, ,POLLING PLACE,70,6,0,0,0,3,3,0,0,1,0,0,1,0,0,4,1,0,32,1,7,0,0,1,7,1,1, 
ALHAMBRA,0150042A,21,146,N, ,VBM PORTION,481,14,1,4,2,1,7,4,2,3,3,0,24,1,0,6,1,0,310,0,38,4,2,7,14,0,4, 
ALHAMBRA,0150042A,21,146,N,2710,TOTAL,551,20,1,4,2,4,10,4,2,4,3,0,25,1,0,10,2,0,342,1,45,4,2,8,21,1,5, 
ALHAMBRA,0150049A,22,146,N, ,POLLING PLACE,98,11,0,0,2,0,0,0,6,0,0,0,3,0,0,2,1,0,35,1,10,1,0,4,11,3,0, 
ALHAMBRA,0150049A,22,146,N, ,VBM PORTION,625,12,2,1,5,2,10,2,7,1,1,0,9,6,0,13,11,1,391,5,67,7,0,20,16,4,7, 
ALHAMBRA,0150049A,22,146,N,3158,TOTAL,723,23,2,1,7,2,10,2,13,1,1,0,12,6,0,15,12,1,426,6,77,8,0,24,27,7,7, 
ALHAMBRA,0150055A,23,146,N, ,POLLING PLACE,68,5,4,0,1,1,0,0,3,0,0,0,3,2,0,3,0,2,24,0,13,0,1,0,5,0,1, 
ALHAMBRA,0150055A,23,146,N, ,VBM PORTION,378,22,1,2,0,5,6,0,3,1,0,1,7,8,0,11,2,2,243,3,28,4,1,4,12,2,0, 
ALHAMBRA,0150055A,23,146,N,2090,TOTAL,446,27,5,2,1,6,6,0,6,1,0,1,10,10,0,14,2,4,267,3,41,4,2,4,17,2,1, 
ALHAMBRA,0150060A,24,146,N, ,POLLING PLACE,47,3,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,1,17,2,13,0,0,3,2,0,0, 
ALHAMBRA,0150060A,24,146,N, ,VBM PORTION,430,7,4,3,0,2,13,1,14,2,3,0,18,3,1,11,4,3,264,2,13,7,0,8,25,2,2, 
ALHAMBRA,0150060A,24,146,N,2697,TOTAL,477,10,4,3,0,2,14,1,14,3,3,0,20,3,1,11,5,4,281,4,26,7,0,11,27,2,2, 
ALHAMBRA,0150067A,25,146,N, ,POLLING PLACE,124,6,1,0,1,0,3,0,1,0,0,0,2,2,0,3,2,0,47,0,31,1,2,4,7,3,3, 
ALHAMBRA,0150067A,25,146,N, ,VBM PORTION,586,22,2,0,4,0,9,2,8,1,1,0,20,7,1,9,6,0,377,2,37,0,3,13,27,3,2, 
ALHAMBRA,0150067A,25,146,N,2429,TOTAL,710,28,3,0,5,0,12,2,9,1,1,0,22,9,1,12,8,0,424,2,68,1,5,17,34,6,5, 
ALHAMBRA,0150079A,26,146,N, ,POLLING PLACE,84,5,0,0,0,1,2,0,2,0,0,0,6,0,0,4,1,0,28,0,21,1,1,1,8,2,0, 
ALHAMBRA,0150079A,26,146,N, ,VBM PORTION,800,20,2,2,5,3,9,0,16,1,7,1,30,11,1,19,7,2,474,12,66,17,3,17,25,1,6, 
ALHAMBRA,0150079A,26,146,N,3555,TOTAL,884,25,2,2,5,4,11,0,18,1,7,1,36,11,1,23,8,2,502,12,87,18,4,18,33,3,6, 
ALTADENA,0200002A,6046,66,Y, ,POLLING PLACE,69,5,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,3,49,0,5,0,1,0,1,0,0, 
ALTADENA,0200002A,6046,66,Y, ,VBM PORTION,499,17,0,0,1,0,0,0,7,1,0,0,12,1,0,11,7,4,373,2,42,5,2,0,0,1,0, 
ALTADENA,0200002A,6046,66,Y,1341,TOTAL,568,22,0,0,1,1,0,0,7,1,0,0,13,2,0,13,7,7,422,2,47,5,3,0,1,1,0, 
ALTADENA,0200003B,6047,66,Y, ,POLLING PLACE,53,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,34,0,8,1,1,0,1,1,0, 
ALTADENA,0200003B,6047,66,Y, ,VBM PORTION,378,10,2,2,0,0,0,1,2,1,0,0,24,1,0,4,2,2,298,1,7,1,3,0,3,2,0, 
ALTADENA,0200003B,6047,66,Y,1189,TOTAL,431,11,2,2,0,0,0,1,2,1,1,0,26,2,1,4,2,2,332,1,15,2,4,0,4,3,0, 
ALTADENA,0200007B,6048,66,Y, ,POLLING PLACE,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,0,0,0,0, 
ALTADENA,0200007B,6048,66,Y, ,VBM PORTION,73,1,0,0,0,0,0,0,1,0,0,0,2,0,0,4,0,0,53,0,4,0,0,1,2,1,0, 
ALTADENA,0200007B,6048,66,Y,193,TOTAL,82,1,0,0,0,0,0,0,1,0,0,0,2,0,0,4,0,0,57,0,8,1,0,1,2,1,0, 
ALTADENA,0200013A,27,70,N, ,POLLING PLACE,86,6,0,0,1,0,0,0,0,0,0,0,7,0,0,5,0,0,59,0,6,0,0,0,1,0,0, 
ALTADENA,0200013A,27,70,N, ,VBM PORTION,656,11,1,0,4,0,2,0,2,0,0,0,30,1,0,24,1,1,525,4,20,5,3,0,2,0,0, 
ALTADENA,0200013A,27,70,N,2199,TOTAL,742,17,1,0,5,0,2,0,2,0,0,0,37,1,0,29,1,1,584,4,26,5,3,0,3,0,0, 
ALTADENA,0200014A,28,70,N, ,POLLING PLACE,166,7,0,0,0,0,1,0,2,0,0,0,3,1,0,6,2,0,110,2,10,1,1,2,11,0,1, 
ALTADENA,0200014A,28,70,N, ,VBM PORTION,722,12,5,3,2,1,1,0,4,1,0,0,34,0,0,20,3,1,561,4,28,5,2,0,4,0,0, 
ALTADENA,0200014A,28,70,N,2676,TOTAL,888,19,5,3,2,1,2,0,6,1,0,0,37,1,0,26,5,1,671,6,38,6,3,2,15,0,1, 
ALTADENA,0200016A,29,66,N, ,POLLING PLACE,140,11,1,0,0,1,3,0,5,0,0,0,4,2,0,2,4,0,62,3,21,0,4,0,13,0,0, 
ALTADENA,0200016A,29,66,N, ,VBM PORTION,705,35,1,0,1,0,1,0,9,1,2,0,33,4,0,12,6,4,489,8,50,7,10,4,10,0,0, 
ALTADENA,0200016A,29,66,N,2281,TOTAL,845,46,2,0,1,1,4,0,14,1,2,0,37,6,0,14,10,4,551,11,71,7,14,4,23,0,0, 
ALTADENA,0200017A,30,70,N, ,POLLING PLACE,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,44,0,4,0,0,0,3,0,1, 
ALTADENA,0200017A,30,70,N, ,VBM PORTION,430,4,3,1,1,0,5,0,3,0,0,0,20,0,0,6,4,3,340,4,4,5,2,0,12,0,0, 
ALTADENA,0200017A,30,70,N,2135,TOTAL,490,7,3,1,1,0,5,0,3,0,0,0,20,0,0,9,4,4,384,4,8,5,2,0,15,0,1, 
ALTADENA,0200019B,31,70,N, ,POLLING PLACE,92,5,0,0,3,0,1,0,0,0,0,0,4,0,0,6,4,0,48,1,10,0,1,2,6,0,0, 
ALTADENA,0200019B,31,70,N, ,VBM PORTION,459,11,1,1,3,0,7,0,0,1,0,3,37,1,0,7,4,0,347,1,8,4,2,0,3,1,0, 
ALTADENA,0200019B,31,70,N,1784,TOTAL,551,16,1,1,6,0,8,0,0,1,0,3,41,1,0,13,8,0,395,2,18,4,3,2,9,1,0, 
ALTADENA,0200024B,6049,66,Y, ,POLLING PLACE,21,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,13,0,1,0,0,0,0,0,0, 
ALTADENA,0200024B,6049,66,Y, ,VBM PORTION,238,8,1,0,1,0,0,0,1,0,0,0,4,3,0,8,0,2,179,1,28,0,0,0,0,0,0, 
ALTADENA,0200024B,6049,66,Y,519,TOTAL,259,10,1,0,1,0,0,0,1,0,0,0,7,3,0,9,1,2,192,1,29,0,0,0,0,0,0, 
ALTADENA,0200029A,32,66,N, ,POLLING PLACE,207,26,1,0,1,0,0,0,2,1,1,0,5,3,0,2,3,3,113,2,23,3,0,3,14,0,0, 
ALTADENA,0200029A,32,66,N, ,VBM PORTION,1293,38,1,0,9,0,1,2,4,0,1,0,49,5,0,15,4,4,1016,6,73,10,6,3,15,1,4, 
ALTADENA,0200029A,32,66,N,3062,TOTAL,1500,64,2,0,10,0,1,2,6,1,2,0,54,8,0,17,7,7,1129,8,96,13,6,6,29,1,4, 
ALTADENA,0200030A,33,66,N, ,POLLING PLACE,218,26,0,0,2,1,0,0,3,0,0,0,3,1,0,6,3,0,112,0,39,0,6,0,9,1,0, 
ALTADENA,0200030A,33,66,N, ,VBM PORTION,1482,94,1,0,6,4,0,1,9,3,1,1,25,10,1,32,8,6,1020,11,145,17,6,4,19,8,2, 
ALTADENA,0200030A,33,66,N,3609,TOTAL,1700,120,1,0,8,5,0,1,12,3,1,1,28,11,1,38,11,6,1132,11,184,17,12,4,28,9,2, 
ALTADENA,0200040A,34,66,N, ,POLLING PLACE,152,12,1,0,4,1,1,0,1,1,1,1,8,3,0,5,0,0,77,3,17,1,2,2,9,1,1, 
ALTADENA,0200040A,34,66,N, ,VBM PORTION,869,44,1,2,1,0,2,2,7,2,0,0,33,9,1,24,3,9,576,5,94,8,7,0,13,0,1, 
ALTADENA,0200040A,34,66,N,2773,TOTAL,1021,56,2,2,5,1,3,2,8,3,1,1,41,12,1,29,3,9,653,8,111,9,9,2,22,1,2, 
ALTADENA,0200050A,6050,70,Y, ,POLLING PLACE,13,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0, 
ALTADENA,0200050A,6050,70,Y, ,VBM PORTION,63,6,0,0,0,0,0,0,0,0,1,0,4,0,0,1,1,0,48,0,2,0,0,0,0,0,0, 
ALTADENA,0200050A,6050,70,Y,167,TOTAL,76,10,0,0,0,0,0,0,0,1,1,0,5,0,0,1,1,1,52,0,3,0,0,0,0,0,0, 
ALTADENA,0200051A,35,66,N, ,POLLING PLACE,102,7,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,70,1,9,0,3,1,5,0,0, 
ALTADENA,0200051A,35,66,N, ,VBM PORTION,819,45,1,0,4,1,2,0,6,3,0,0,22,5,0,11,8,4,608,2,55,7,3,1,4,0,0, 
ALTADENA,0200051A,35,66,N,1983,TOTAL,921,52,1,0,4,1,2,0,6,4,1,0,22,6,0,13,8,4,678,3,64,7,6,2,9,0,0, 
ALTADENA,0200087A,36,66,N, ,POLLING PLACE,229,10,0,1,3,0,0,0,0,0,0,0,11,1,0,4,1,2,160,2,20,1,1,2,5,2,1, 
ALTADENA,0200087A,36,66,N, ,VBM PORTION,1130,43,3,3,3,0,1,1,5,6,0,1,41,2,0,15,6,5,884,2,43,7,9,1,6,1,0, 
ALTADENA,0200087A,36,66,N,3047,TOTAL,1359,53,3,4,6,0,1,1,5,6,0,1,52,3,0,19,7,7,1044,4,63,8,10,3,11,3,1, 
ALTADENA,0200091A,37,66,N, ,POLLING PLACE,176,12,0,0,0,3,1,0,2,0,0,0,8,2,0,2,3,1,115,2,15,0,3,1,2,2,0, 
ALTADENA,0200091A,37,66,N, ,VBM PORTION,1165,28,2,1,2,5,1,0,5,2,1,0,49,3,0,14,6,1,933,1,57,10,3,1,11,1,2, 
ALTADENA,0200091A,37,66,N,3038,TOTAL,1341,40,2,1,2,8,2,0,7,2,1,0,57,5,0,16,9,2,1048,3,72,10,6,2,13,3,2, 
ANTELOPE,0300002A,6051,11,Y, ,POLLING PLACE,49,5,0,0,0,1,0,0,1,0,1,0,0,8,0,0,3,2,3,2,15,0,3,0,5,0,0, 
ANTELOPE,0300002A,6051,11,Y, ,VBM PORTION,177,7,1,0,0,2,0,0,3,0,0,0,3,13,0,5,8,1,40,3,68,1,0,0,17,1,0, 
ANTELOPE,0300002A,6051,11,Y,802,TOTAL,226,12,1,0,0,3,0,0,4,0,1,0,3,21,0,5,11,3,43,5,83,1,3,0,22,1,0, 
ANTELOPE,0300002B,6052,11,Y, ,POLLING PLACE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0, 
ANTELOPE,0300002B,6052,11,Y, ,VBM PORTION,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,0, 
ANTELOPE,0300002B,6052,11,Y,50,TOTAL,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,4,0,0,0,0,0,0, 
ANTELOPE,0300002D,6053,12,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300002D,6053,12,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300002D,6053,12,Y,2,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300002F,6054,9,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300002F,6054,9,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300002F,6054,9,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300002G,6055,9,Y, ,POLLING PLACE,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1,0, 
ANTELOPE,0300002G,6055,9,Y, ,VBM PORTION,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,10,0,0,0,0,0,0,0,0, 
ANTELOPE,0300002G,6055,9,Y,89,TOTAL,25,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,13,0,3,0,0,0,0,1,0, 
ANTELOPE,0300003A,6056,11,Y, ,POLLING PLACE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300003A,6056,11,Y, ,VBM PORTION,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0, 
ANTELOPE,0300003A,6056,11,Y,57,TOTAL,21,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0, 
ANTELOPE,0300005A,6057,4,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300005A,6057,4,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300005A,6057,4,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300006B,6058,12,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300006B,6058,12,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300006B,6058,12,Y,3,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300008B,6059,11,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300008B,6059,11,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300008B,6059,11,Y,1,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300009A,6060,11,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300009A,6060,11,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300009A,6060,11,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300013B,6061,12,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300013B,6061,12,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300013B,6061,12,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
ANTELOPE,0300020C,6062,11,Y, ,POLLING PLACE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0, 
ANTELOPE,0300020C,6062,11,Y, ,VBM PORTION,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, 
ANTELOPE,0300020C,6062,11,Y,11,TOTAL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0, 
ARCADIA,0350005B,6063,152,Y, ,POLLING PLACE,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,6,0,7,0,1,1,2,0,0, 
ARCADIA,0350005B,6063,152,Y, ,VBM PORTION,250,15,2,0,0,1,0,0,6,1,0,1,3,0,0,6,0,0,113,2,39,1,1,13,9,5,0, 
ARCADIA,0350005B,6063,152,Y,794,TOTAL,273,16,2,0,0,1,0,0,6,1,1,1,3,0,0,10,0,0,119,2,46,1,2,14,11,5,0, 
ARCADIA,0350007A,38,152,N, ,POLLING PLACE,75,6,1,0,0,0,1,0,1,0,1,0,2,0,0,3,0,0,17,0,24,1,3,4,5,1,0, 
ARCADIA,0350007A,38,152,N, ,VBM PORTION,982,68,5,2,3,0,4,3,19,4,6,0,16,14,1,71,4,1,421,2,162,6,8,40,44,11,4, 
ARCADIA,0350007A,38,152,N,3056,TOTAL,1057,74,6,2,3,0,5,3,20,4,7,0,18,14,1,74,4,1,438,2,186,7,11,44,49,12,4, 
ARCADIA,0350008A,39,152,N, ,POLLING PLACE,95,20,0,0,0,0,0,0,2,2,0,0,1,1,0,4,1,0,22,1,27,0,0,6,5,2,0, 
