Page: 2 of 35,,,,,,,,,,,3/27/2020 3:38:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE (Vote for  1) 
DEM  **** - Insufficient Turnout to Protect Voter Privacy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,256,555,,Vote By Mail,0,0.00%,0,0.00%,26,10.40%,,0,0.00%,4,1.60%,,0,0.00%,0,0.00%,1,0.40%,119,47.60%,0,0.00%,11,4.40%,0,0.00%,0,0.00%,34,13.60%,0,0.00%,1,0.40%,5,2.00%,49,19.60%,0,0.00%,0,0.00%,250,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,103,555,,Election Day,0,0.00%,0,0.00%,13,12.75%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,38,37.25%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,11,10.78%,0,0.00%,0,0.00%,0,0.00%,40,39.22%,0,0.00%,0,0.00%,102,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,359,555,,Total,0,0.00%,0,0.00%,39,11.08%,,0,0.00%,4,1.14%,,0,0.00%,0,0.00%,1,0.28%,157,44.60%,0,0.00%,11,3.13%,0,0.00%,0,0.00%,45,12.78%,0,0.00%,1,0.28%,5,1.42%,89,25.28%,0,0.00%,0,0.00%,352,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC106 0,,,,CONC106 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,269,599,,Vote By Mail,0,0.00%,0,0.00%,36,13.53%,,0,0.00%,1,0.38%,,0,0.00%,0,0.00%,11,4.14%,100,37.59%,0,0.00%,9,3.38%,0,0.00%,0,0.00%,35,13.16%,0,0.00%,1,0.38%,21,7.89%,49,18.42%,3,1.13%,0,0.00%,266,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,135,599,,Election Day,0,0.00%,0,0.00%,14,10.61%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,72,54.55%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,10,7.58%,0,0.00%,0,0.00%,1,0.76%,33,25.00%,2,1.52%,0,0.00%,132,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,404,599,,Total,0,0.00%,0,0.00%,50,12.56%,,0,0.00%,1,0.25%,,0,0.00%,0,0.00%,11,2.76%,172,43.22%,0,0.00%,9,2.26%,0,0.00%,0,0.00%,45,11.31%,0,0.00%,1,0.25%,22,5.53%,82,20.60%,5,1.26%,0,0.00%,398,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC107 0,,,,CONC107 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,278,626,,Vote By Mail,0,0.00%,0,0.00%,46,16.85%,,0,0.00%,1,0.37%,,0,0.00%,0,0.00%,3,1.10%,82,30.04%,0,0.00%,11,4.03%,0,0.00%,0,0.00%,37,13.55%,1,0.37%,0,0.00%,19,6.96%,69,25.27%,4,1.47%,0,0.00%,273,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,143,626,,Election Day,0,0.00%,0,0.00%,21,14.79%,,0,0.00%,1,0.70%,,1,0.70%,0,0.00%,0,0.00%,54,38.03%,0,0.00%,1,0.70%,0,0.00%,0,0.00%,13,9.15%,0,0.00%,0,0.00%,2,1.41%,48,33.80%,1,0.70%,0,0.00%,142,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,421,626,,Total,0,0.00%,0,0.00%,67,16.14%,,0,0.00%,2,0.48%,,1,0.24%,0,0.00%,3,0.72%,136,32.77%,0,0.00%,12,2.89%,0,0.00%,0,0.00%,50,12.05%,1,0.24%,0,0.00%,21,5.06%,117,28.19%,5,1.20%,0,0.00%,415,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC108 0,,,,CONC108 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,249,558,,Vote By Mail,0,0.00%,0,0.00%,36,14.57%,,0,0.00%,2,0.81%,,0,0.00%,0,0.00%,10,4.05%,86,34.82%,0,0.00%,7,2.83%,0,0.00%,0,0.00%,34,13.77%,0,0.00%,1,0.40%,18,7.29%,52,21.05%,1,0.40%,0,0.00%,247,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,138,558,,Election Day,0,0.00%,0,0.00%,21,15.56%,,0,0.00%,2,1.48%,,0,0.00%,0,0.00%,0,0.00%,54,40.00%,0,0.00%,0,0.00%,0,0.00%,1,0.74%,8,5.93%,0,0.00%,0,0.00%,0,0.00%,49,36.30%,0,0.00%,0,0.00%,135,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,387,558,,Total,0,0.00%,0,0.00%,57,14.92%,,0,0.00%,4,1.05%,,0,0.00%,0,0.00%,10,2.62%,140,36.65%,0,0.00%,7,1.83%,0,0.00%,1,0.26%,42,10.99%,0,0.00%,1,0.26%,18,4.71%,101,26.44%,1,0.26%,0,0.00%,382,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC109 0,,,,CONC109 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,282,648,,Vote By Mail,0,0.00%,0,0.00%,38,13.52%,,2,0.71%,1,0.36%,,0,0.00%,0,0.00%,2,0.71%,92,32.74%,0,0.00%,6,2.14%,0,0.00%,0,0.00%,46,16.37%,0,0.00%,0,0.00%,14,4.98%,77,27.40%,2,0.71%,1,0.36%,281,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,130,648,,Election Day,0,0.00%,0,0.00%,9,7.03%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,1,0.78%,58,45.31%,0,0.00%,1,0.78%,0,0.00%,1,0.78%,8,6.25%,0,0.00%,0,0.00%,0,0.00%,50,39.06%,0,0.00%,0,0.00%,128,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,412,648,,Total,0,0.00%,0,0.00%,47,11.49%,,2,0.49%,1,0.24%,,0,0.00%,0,0.00%,3,0.73%,150,36.67%,0,0.00%,7,1.71%,0,0.00%,1,0.24%,54,13.20%,0,0.00%,0,0.00%,14,3.42%,127,31.05%,2,0.49%,1,0.24%,409,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC110 0,,,,CONC110 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,237,552,,Vote By Mail,0,0.00%,0,0.00%,33,13.98%,,1,0.42%,1,0.42%,,0,0.00%,0,0.00%,7,2.97%,84,35.59%,0,0.00%,5,2.12%,0,0.00%,0,0.00%,49,20.76%,1,0.42%,1,0.42%,8,3.39%,43,18.22%,2,0.85%,1,0.42%,236,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,105,552,,Election Day,0,0.00%,0,0.00%,5,4.90%,,0,0.00%,1,0.98%,,0,0.00%,0,0.00%,0,0.00%,39,38.24%,0,0.00%,3,2.94%,0,0.00%,0,0.00%,7,6.86%,0,0.00%,0,0.00%,1,0.98%,45,44.12%,1,0.98%,0,0.00%,102,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,342,552,,Total,0,0.00%,0,0.00%,38,11.24%,,1,0.30%,2,0.59%,,0,0.00%,0,0.00%,7,2.07%,123,36.39%,0,0.00%,8,2.37%,0,0.00%,0,0.00%,56,16.57%,1,0.30%,1,0.30%,9,2.66%,88,26.04%,3,0.89%,1,0.30%,338,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC111 0,,,,CONC111 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,212,497,,Vote By Mail,0,0.00%,0,0.00%,25,11.96%,,0,0.00%,1,0.48%,,0,0.00%,0,0.00%,7,3.35%,66,31.58%,0,0.00%,7,3.35%,0,0.00%,0,0.00%,40,19.14%,1,0.48%,0,0.00%,14,6.70%,46,22.01%,2,0.96%,0,0.00%,209,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,131,497,,Election Day,0,0.00%,0,0.00%,14,10.77%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,52,40.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,10,7.69%,0,0.00%,0,0.00%,1,0.77%,49,37.69%,4,3.08%,0,0.00%,130,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,343,497,,Total,0,0.00%,0,0.00%,39,11.50%,,0,0.00%,1,0.29%,,0,0.00%,0,0.00%,7,2.06%,118,34.81%,0,0.00%,7,2.06%,0,0.00%,0,0.00%,50,14.75%,1,0.29%,0,0.00%,15,4.42%,95,28.02%,6,1.77%,0,0.00%,339,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC112 0,,,,CONC112 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,223,549,,Vote By Mail,0,0.00%,0,0.00%,29,13.12%,,0,0.00%,1,0.45%,,1,0.45%,0,0.00%,11,4.98%,86,38.91%,0,0.00%,2,0.90%,0,0.00%,0,0.00%,23,10.41%,0,0.00%,0,0.00%,11,4.98%,56,25.34%,1,0.45%,0,0.00%,221,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,120,549,,Election Day,0,0.00%,0,0.00%,16,13.79%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,45,38.79%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,15,12.93%,0,0.00%,0,0.00%,0,0.00%,40,34.48%,0,0.00%,0,0.00%,116,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,343,549,,Total,0,0.00%,0,0.00%,45,13.35%,,0,0.00%,1,0.30%,,1,0.30%,0,0.00%,11,3.26%,131,38.87%,0,0.00%,2,0.59%,0,0.00%,0,0.00%,38,11.28%,0,0.00%,0,0.00%,11,3.26%,96,28.49%,1,0.30%,0,0.00%,337,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC113 0,,,,CONC113 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,269,627,,Vote By Mail,0,0.00%,0,0.00%,46,17.42%,,2,0.76%,4,1.52%,,0,0.00%,0,0.00%,4,1.52%,91,34.47%,0,0.00%,4,1.52%,0,0.00%,0,0.00%,31,11.74%,0,0.00%,0,0.00%,19,7.20%,59,22.35%,4,1.52%,0,0.00%,264,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,112,627,,Election Day,0,0.00%,0,0.00%,10,9.09%,,0,0.00%,1,0.91%,,0,0.00%,0,0.00%,0,0.00%,46,41.82%,0,0.00%,2,1.82%,0,0.00%,1,0.91%,5,4.55%,0,0.00%,0,0.00%,0,0.00%,45,40.91%,0,0.00%,0,0.00%,110,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,381,627,,Total,0,0.00%,0,0.00%,56,14.97%,,2,0.53%,5,1.34%,,0,0.00%,0,0.00%,4,1.07%,137,36.63%,0,0.00%,6,1.60%,0,0.00%,1,0.27%,36,9.63%,0,0.00%,0,0.00%,19,5.08%,104,27.81%,4,1.07%,0,0.00%,374,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC114 0,,,,CONC114 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,205,408,,Vote By Mail,0,0.00%,0,0.00%,21,10.50%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,3,1.50%,66,33.00%,0,0.00%,5,2.50%,0,0.00%,0,0.00%,30,15.00%,0,0.00%,0,0.00%,21,10.50%,54,27.00%,0,0.00%,0,0.00%,200,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,92,408,,Election Day,0,0.00%,0,0.00%,17,19.10%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,26,29.21%,0,0.00%,1,1.12%,0,0.00%,0,0.00%,9,10.11%,0,0.00%,0,0.00%,0,0.00%,36,40.45%,0,0.00%,0,0.00%,89,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,297,408,,Total,0,0.00%,0,0.00%,38,13.15%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,3,1.04%,92,31.83%,0,0.00%,6,2.08%,0,0.00%,0,0.00%,39,13.49%,0,0.00%,0,0.00%,21,7.27%,90,31.14%,0,0.00%,0,0.00%,289,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC115 0,,,,CONC115 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,324,681,,Vote By Mail,0,0.00%,0,0.00%,45,14.15%,,0,0.00%,3,0.94%,,0,0.00%,1,0.31%,17,5.35%,74,23.27%,0,0.00%,7,2.20%,0,0.00%,0,0.00%,40,12.58%,0,0.00%,0,0.00%,30,9.43%,98,30.82%,3,0.94%,0,0.00%,318,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,174,681,,Election Day,0,0.00%,0,0.00%,21,12.28%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,47,27.49%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,15,8.77%,0,0.00%,0,0.00%,1,0.58%,85,49.71%,2,1.17%,0,0.00%,171,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,498,681,,Total,0,0.00%,0,0.00%,66,13.50%,,0,0.00%,3,0.61%,,0,0.00%,1,0.20%,17,3.48%,121,24.74%,0,0.00%,7,1.43%,0,0.00%,0,0.00%,55,11.25%,0,0.00%,0,0.00%,31,6.34%,183,37.42%,5,1.02%,0,0.00%,489,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC116 0,,,,CONC116 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,138,309,,Vote By Mail,0,0.00%,0,0.00%,18,13.14%,,0,0.00%,3,2.19%,,0,0.00%,0,0.00%,8,5.84%,30,21.90%,0,0.00%,4,2.92%,0,0.00%,1,0.73%,24,17.52%,0,0.00%,0,0.00%,12,8.76%,37,27.01%,0,0.00%,0,0.00%,137,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,31,309,,Election Day,0,0.00%,0,0.00%,8,26.67%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,9,30.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,1,3.33%,12,40.00%,0,0.00%,0,0.00%,30,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,169,309,,Total,0,0.00%,0,0.00%,26,15.57%,,0,0.00%,3,1.80%,,0,0.00%,0,0.00%,8,4.79%,39,23.35%,0,0.00%,4,2.40%,0,0.00%,1,0.60%,24,14.37%,0,0.00%,0,0.00%,13,7.78%,49,29.34%,0,0.00%,0,0.00%,167,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC117 0,,,,CONC117 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,258,676,,Vote By Mail,0,0.00%,0,0.00%,40,15.69%,,0,0.00%,1,0.39%,,0,0.00%,0,0.00%,5,1.96%,106,41.57%,0,0.00%,9,3.53%,0,0.00%,1,0.39%,33,12.94%,0,0.00%,0,0.00%,13,5.10%,42,16.47%,4,1.57%,1,0.39%,255,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,160,676,,Election Day,0,0.00%,0,0.00%,16,10.32%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,74,47.74%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,15,9.68%,0,0.00%,0,0.00%,0,0.00%,49,31.61%,1,0.65%,0,0.00%,155,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,418,676,,Total,0,0.00%,0,0.00%,56,13.66%,,0,0.00%,1,0.24%,,0,0.00%,0,0.00%,5,1.22%,180,43.90%,0,0.00%,9,2.20%,0,0.00%,1,0.24%,48,11.71%,0,0.00%,0,0.00%,13,3.17%,91,22.20%,5,1.22%,1,0.24%,410,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC118 0,,,,CONC118 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,251,728,,Vote By Mail,1,0.41%,0,0.00%,28,11.38%,,0,0.00%,6,2.44%,,1,0.41%,1,0.41%,6,2.44%,113,45.93%,0,0.00%,8,3.25%,0,0.00%,0,0.00%,22,8.94%,0,0.00%,1,0.41%,10,4.07%,49,19.92%,0,0.00%,0,0.00%,246,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,114,728,,Election Day,0,0.00%,1,0.88%,12,10.62%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,60,53.10%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,6,5.31%,0,0.00%,0,0.00%,1,0.88%,30,26.55%,3,2.65%,0,0.00%,113,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,365,728,,Total,1,0.28%,1,0.28%,40,11.14%,,0,0.00%,6,1.67%,,1,0.28%,1,0.28%,6,1.67%,173,48.19%,0,0.00%,8,2.23%,0,0.00%,0,0.00%,28,7.80%,0,0.00%,1,0.28%,11,3.06%,79,22.01%,3,0.84%,0,0.00%,359,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC119 0,,,,CONC119 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,276,637,,Vote By Mail,2,0.73%,0,0.00%,46,16.73%,,1,0.36%,1,0.36%,,0,0.00%,0,0.00%,8,2.91%,120,43.64%,0,0.00%,3,1.09%,0,0.00%,1,0.36%,25,9.09%,0,0.00%,0,0.00%,16,5.82%,52,18.91%,0,0.00%,0,0.00%,275,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,118,637,,Election Day,0,0.00%,0,0.00%,18,15.25%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,46,38.98%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,8,6.78%,0,0.00%,0,0.00%,0,0.00%,46,38.98%,0,0.00%,0,0.00%,118,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,394,637,,Total,2,0.51%,0,0.00%,64,16.28%,,1,0.25%,1,0.25%,,0,0.00%,0,0.00%,8,2.04%,166,42.24%,0,0.00%,3,0.76%,0,0.00%,1,0.25%,33,8.40%,0,0.00%,0,0.00%,16,4.07%,98,24.94%,0,0.00%,0,0.00%,393,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC120 0,,,,CONC120 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,286,613,,Vote By Mail,0,0.00%,0,0.00%,49,17.25%,,0,0.00%,1,0.35%,,0,0.00%,0,0.00%,10,3.52%,86,30.28%,0,0.00%,5,1.76%,0,0.00%,1,0.35%,44,15.49%,0,0.00%,0,0.00%,14,4.93%,73,25.70%,1,0.35%,0,0.00%,284,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,136,613,,Election Day,1,0.74%,0,0.00%,22,16.18%,,0,0.00%,1,0.74%,,0,0.00%,0,0.00%,0,0.00%,63,46.32%,0,0.00%,0,0.00%,1,0.74%,0,0.00%,9,6.62%,0,0.00%,0,0.00%,0,0.00%,39,28.68%,0,0.00%,0,0.00%,136,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,422,613,,Total,1,0.24%,0,0.00%,71,16.90%,,0,0.00%,2,0.48%,,0,0.00%,0,0.00%,10,2.38%,149,35.48%,0,0.00%,5,1.19%,1,0.24%,1,0.24%,53,12.62%,0,0.00%,0,0.00%,14,3.33%,112,26.67%,1,0.24%,0,0.00%,420,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC121 0,,,,CONC121 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,236,531,,Vote By Mail,1,0.44%,0,0.00%,33,14.41%,,0,0.00%,2,0.87%,,1,0.44%,1,0.44%,12,5.24%,53,23.14%,0,0.00%,8,3.49%,0,0.00%,0,0.00%,31,13.54%,0,0.00%,0,0.00%,20,8.73%,65,28.38%,2,0.87%,0,0.00%,229,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,177,531,,Election Day,1,0.58%,0,0.00%,19,11.11%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,42,24.56%,0,0.00%,1,0.58%,0,0.00%,0,0.00%,22,12.87%,0,0.00%,0,0.00%,0,0.00%,86,50.29%,0,0.00%,0,0.00%,171,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,413,531,,Total,2,0.50%,0,0.00%,52,13.00%,,0,0.00%,2,0.50%,,1,0.25%,1,0.25%,12,3.00%,95,23.75%,0,0.00%,9,2.25%,0,0.00%,0,0.00%,53,13.25%,0,0.00%,0,0.00%,20,5.00%,151,37.75%,2,0.50%,0,0.00%,400,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC122 0,,,,CONC122 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,194,430,,Vote By Mail,0,0.00%,0,0.00%,23,12.17%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,8,4.23%,64,33.86%,0,0.00%,7,3.70%,0,0.00%,0,0.00%,26,13.76%,0,0.00%,0,0.00%,10,5.29%,51,26.98%,0,0.00%,0,0.00%,189,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,111,430,,Election Day,0,0.00%,1,0.92%,15,13.76%,,0,0.00%,1,0.92%,,0,0.00%,0,0.00%,0,0.00%,37,33.94%,0,0.00%,1,0.92%,0,0.00%,0,0.00%,13,11.93%,0,0.00%,0,0.00%,0,0.00%,40,36.70%,1,0.92%,0,0.00%,109,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,305,430,,Total,0,0.00%,1,0.34%,38,12.75%,,0,0.00%,1,0.34%,,0,0.00%,0,0.00%,8,2.68%,101,33.89%,0,0.00%,8,2.68%,0,0.00%,0,0.00%,39,13.09%,0,0.00%,0,0.00%,10,3.36%,91,30.54%,1,0.34%,0,0.00%,298,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC123 0,,,,CONC123 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,293,604,,Vote By Mail,1,0.34%,0,0.00%,50,17.24%,,0,0.00%,3,1.03%,,0,0.00%,0,0.00%,16,5.52%,87,30.00%,0,0.00%,7,2.41%,0,0.00%,0,0.00%,43,14.83%,0,0.00%,0,0.00%,17,5.86%,65,22.41%,1,0.34%,0,0.00%,290,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,159,604,,Election Day,0,0.00%,0,0.00%,32,20.25%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,57,36.08%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,13,8.23%,1,0.63%,0,0.00%,0,0.00%,54,34.18%,1,0.63%,0,0.00%,158,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,452,604,,Total,1,0.22%,0,0.00%,82,18.30%,,0,0.00%,3,0.67%,,0,0.00%,0,0.00%,16,3.57%,144,32.14%,0,0.00%,7,1.56%,0,0.00%,0,0.00%,56,12.50%,1,0.22%,0,0.00%,17,3.79%,119,26.56%,2,0.45%,0,0.00%,448,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
CONC124 0,,,,CONC124 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,281,572,,Vote By Mail,0,0.00%,0,0.00%,46,16.61%,,0,0.00%,4,1.44%,,0,0.00%,0,0.00%,14,5.05%,64,23.10%,0,0.00%,13,4.69%,0,0.00%,0,0.00%,41,14.80%,0,0.00%,0,0.00%,21,7.58%,73,26.35%,1,0.36%,0,0.00%,277,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,177,572,,Election Day,0,0.00%,0,0.00%,32,18.29%,,2,1.14%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,56,32.00%,0,0.00%,1,0.57%,0,0.00%,0,0.00%,19,10.86%,0,0.00%,0,0.00%,0,0.00%,65,37.14%,0,0.00%,0,0.00%,175,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
